"Nevada - Local, total","1,839,370","1,838,159","1,799,791","38,368","1,211","1,031,830","1,031,830","999,715","32,115",0,"379,145","379,145","375,964","3,181",0,"428,395","427,184","424,112","3,072","1,211"
Nevada - Counties,"1,384,567","1,383,356","1,354,922","28,434","1,211","742,425","742,425","719,080","23,345",0,"303,925","303,925","301,141","2,784",0,"338,217","337,006","334,701","2,305","1,211"
Nevada - Municipalities,"454,803","454,803","444,869","9,934",0,"289,405","289,405","280,635","8,770",0,"75,220","75,220","74,823",397,0,"90,178","90,178","89,411",767,0
New Hampshire - Total,"729,238","726,920","714,852","12,068",-,"399,986","398,849","392,974","5,875",-,"143,664","142,553","139,187","3,366",-,"185,588","185,518","182,691","2,827",-
New Hampshire - State,"286,469","284,278","275,729","8,549","2,191","57,570","56,433","53,319","3,114","1,137","115,668","114,684","111,318","3,366",984,"113,231","113,161","111,092","2,069",70
"New Hampshire - Local, total","442,769","442,642","439,123","3,519",127,"342,416","342,416","339,655","2,761",0,"27,996","27,869","27,869",0,127,"72,357","72,357","71,599",758,0
New Hampshire - Counties,"111,282","111,155","110,308",847,127,"23,134","23,134","23,045",89,0,"15,791","15,664","15,664",0,127,"72,357","72,357","71,599",758,0
New Hampshire - Municipalities,"129,349","129,349","128,027","1,322",0,"125,382","125,382","124,060","1,322",0,"3,967","3,967","3,967",0,0,0,0,0,0,0
New Jersey - Total,"7,058,061","7,058,061","6,959,470","98,591",-,"3,434,808","3,434,808","3,384,152","50,656",-,"1,447,925","1,447,925","1,433,195","14,730",-,"2,214,418","2,175,328","2,142,123","33,205",-
New Jersey - State,"3,371,834","2,968,345","2,919,840","48,505","403,489","977,059","613,278","593,063","20,215","363,781","883,636","883,018","868,800","14,218",618,"1,511,139","1,472,049","1,457,977","14,072","39,090"
"New Jersey - Local, total","4,090,081","4,089,716","4,039,630","50,086",365,"2,821,895","2,821,530","2,791,089","30,441",365,"564,907","564,907","564,395",512,0,"703,279","703,279","684,146","19,133",0
New Jersey - Counties,"1,373,157","1,373,157","1,345,497","27,660",0,"331,152","331,152","322,936","8,216",0,"338,726","338,726","338,415",311,0,"703,279","703,279","684,146","19,133",0
New Jersey - Municipalities,"1,511,706","1,511,706","1,504,292","7,414",0,"1,383,040","1,383,040","1,375,665","7,375",0,"128,666","128,666","128,627",39,0,0,0,0,0,0
New Mexico - Total,"1,613,979","1,589,431","1,556,261","33,170",-,"697,472","677,271","656,586","20,685",-,"323,815","323,660","317,303","6,357",-,"592,692","588,500","582,372","6,128",-
New Mexico - State,"803,329","780,399","768,244","12,155","22,930","142,127","122,665","116,031","6,634","19,462","283,975","283,915","281,459","2,456",60,"377,227","373,819","370,754","3,065","3,408"
"New Mexico - Local, total","810,650","809,032","788,017","21,015","1,618","555,345","554,606","540,555","14,051",739,"39,840","39,745","35,844","3,901",95,"215,465","214,681","211,618","3,063",784
New Mexico - Counties,"402,680","401,148","387,218","13,930","1,532","176,333","175,594","168,168","7,426",739,"13,864","13,855","10,381","3,474",9,"212,483","211,699","208,669","3,030",784
New Mexico - Municipalities,"407,970","407,884","400,799","7,085",86,"379,012","379,012","372,387","6,625",0,"25,976","25,890","25,463",427,86,"2,982","2,982","2,949",33,0
New York - Total,"19,849,273","19,331,229","18,484,609","846,620",-,"9,546,428","9,386,345","8,862,577","523,768",-,"4,093,094","3,921,506","3,797,000","124,506",-,"6,209,751","6,023,378","5,825,032","198,346",-
New York - State,"6,634,775","6,214,869","6,050,625","164,244","419,906","909,557","749,474","725,722","23,752","160,083","2,681,341","2,509,753","2,423,965","85,788","171,588","3,043,877","2,955,642","2,900,938","54,704","88,235"
"New York - Local, total","13,214,498","13,116,360","12,433,984","682,376","98,138","8,636,871","8,636,871","8,136,855","500,016",0,"1,411,753","1,411,753","1,373,035","38,718",0,"3,165,874","3,067,736","2,924,094","143,642","98,138"
New York - Counties,"3,829,192","3,795,300","3,734,717","60,583","33,892","1,848,075","1,848,075","1,795,984","52,091",0,"511,136","511,136","509,452","1,684",0,"1,469,981","1,436,089","1,429,281","6,808","33,892"
New York - Municipalities,"8,641,434","8,577,188","7,977,717","599,471","64,246","6,198,817","6,198,817","5,772,285","426,532",0,"747,458","747,458","711,353","36,105",0,"1,695,159","1,630,913","1,494,079","136,834","64,246"
North Carolina - Total,"5,567,882","5,436,314","5,125,252","311,062",-,"2,862,018","2,819,857","2,637,722","182,135",-,"890,370","804,075","748,471","55,604",-,"1,815,494","1,812,382","1,739,059","73,323",-
North Carolina - State,"2,472,471","2,344,021","2,269,605","74,416","128,450","423,221","383,048","361,031","22,017","40,173","785,269","699,104","678,001","21,103","86,165","1,263,981","1,261,869","1,230,573","31,296","2,112"
"North Carolina - Local, total","3,095,411","3,092,293","2,855,647","236,646","3,118","2,438,797","2,436,809","2,276,691","160,118","1,988","105,101","104,971","70,470","34,501",130,"551,513","550,513","508,486","42,027","1,000"
North Carolina - Counties,"1,734,604","1,732,961","1,560,779","172,182","1,643","1,107,376","1,106,863","1,011,173","95,690",513,"80,012","79,882","45,400","34,482",130,"547,216","546,216","504,206","42,010","1,000"
North Carolina - Municipalities,"1,360,807","1,359,332","1,294,868","64,464","1,475","1,331,421","1,329,946","1,265,518","64,428","1,475","25,089","25,089","25,070",19,0,"4,297","4,297","4,280",17,0
North Dakota - Total,"393,340","389,728","375,637","14,091",-,"164,894","164,888","158,307","6,581",-,"99,071","96,173","93,421","2,752",-,"129,375","128,667","123,909","4,758",-
North Dakota - State,"198,414","194,808","185,891","8,917","3,606","29,424","29,423","27,378","2,045",1,"79,726","76,829","74,183","2,646","2,897","89,264","88,556","84,330","4,226",708
"North Dakota - Local, total","194,926","194,920","189,746","5,174",6,"135,470","135,465","130,929","4,536",5,"19,345","19,344","19,238",106,1,"40,111","40,111","39,579",532,0
North Dakota - Counties,"110,599","110,593","107,971","2,622",6,"57,194","57,189","55,184","2,005",5,"14,355","14,354","14,269",85,1,"39,050","39,050","38,518",532,0
North Dakota - Municipalities,"84,286","84,286","81,734","2,552",0,"78,276","78,276","75,745","2,531",0,"4,949","4,949","4,928",21,0,"1,061","1,061","1,061",0,0
Ohio - Total,"7,217,484","6,893,312","6,717,648","175,664",-,"3,353,534","3,279,254","3,191,868","87,386",-,"1,819,999","1,759,172","1,712,054","47,118",-,"2,043,951","1,854,886","1,813,726","41,160",-
Ohio - State,"2,334,171","2,011,653","1,940,633","71,020","322,518","378,260","304,586","282,359","22,227","73,674","397,002","337,216","325,136","12,080","59,786","1,558,909","1,369,851","1,333,138","36,713","189,058"
"Ohio - Local, total","4,883,313","4,881,659","4,777,015","104,644","1,654","2,975,274","2,974,668","2,909,509","65,159",606,"1,422,997","1,421,956","1,386,918","35,038","1,041","485,042","485,035","480,588","4,447",7
Ohio - Counties,"2,278,730","2,277,712","2,229,637","48,075","1,018","763,425","762,858","746,037","16,821",567,"1,074,317","1,073,866","1,047,024","26,842",451,"440,988","440,988","436,576","4,412",0
Ohio - Municipalities,"2,305,782","2,305,146","2,252,492","52,654",636,"1,913,781","1,913,742","1,869,314","44,428",39,"347,947","347,357","339,166","8,191",590,"44,054","44,047","44,012",35,7
Oklahoma - Total,"2,155,920","2,104,282","1,984,774","119,508",-,"992,099","992,099","903,856","88,243",-,"407,051","392,392","379,182","13,210",-,"756,770","719,791","701,736","18,055",-
Oklahoma - State,"1,066,504","1,014,894","975,706","39,188","51,610","179,271","179,271","158,339","20,932",0,"301,446","286,815","280,811","6,004","14,631","585,787","548,808","536,556","12,252","36,979"
"Oklahoma - Local, total","1,089,416","1,089,388","1,009,068","80,320",28,"812,828","812,828","745,517","67,311",0,"105,605","105,577","98,371","7,206",28,"170,983","170,983","165,180","5,803",0
Oklahoma - Counties,"346,029","346,001","334,866","11,135",28,"122,484","122,484","119,156","3,328",0,"52,893","52,865","50,820","2,045",28,"170,652","170,652","164,890","5,762",0
Oklahoma - Municipalities,"743,387","743,387","674,202","69,185",0,"690,344","690,344","626,361","63,983",0,"52,712","52,712","47,551","5,161",0,331,331,290,41,0
Oregon - Total,"3,113,408","2,948,361","2,884,061","64,300",-,"1,181,731","1,181,696","1,135,148","46,548",-,"677,043","635,245","633,217","2,028",-,"1,254,634","1,131,420","1,115,696","15,724",-
Oregon - State,"1,467,768","1,303,191","1,293,880","9,311","164,577","166,809","166,800","162,545","4,255",9,"507,800","466,441","465,779",662,"41,359","793,159","669,950","665,556","4,394","123,209"
"Oregon - Local, total","1,645,640","1,645,170","1,590,181","54,989",470,"1,014,922","1,014,896","972,603","42,293",26,"169,243","168,804","167,438","1,366",439,"461,475","461,470","450,140","11,330",5
Oregon - Counties,"922,212","921,767","902,938","18,829",445,"338,450","338,449","332,285","6,164",1,"125,091","124,652","123,317","1,335",439,"458,671","458,666","447,336","11,330",5
Oregon - Municipalities,"723,428","723,403","687,243","36,160",25,"676,472","676,447","640,318","36,129",25,"44,152","44,152","44,121",31,0,"2,804","2,804","2,804",0,0
Pennsylvania - Total,"8,901,131","8,776,168","8,601,545","174,623",-,"3,575,968","3,545,254","3,466,280","78,974",-,"1,949,632","1,908,006","1,848,077","59,929",-,"3,375,531","3,322,908","3,287,188","35,720",-
Pennsylvania - State,"3,568,766","3,443,803","3,391,014","52,789","124,963","978,837","948,123","920,329","27,794","30,714","600,863","559,237","556,368","2,869","41,626","1,989,066","1,936,443","1,914,317","22,126","52,623"
"Pennsylvania - Local, total","5,332,365","5,332,365","5,210,531","121,834",0,"2,597,131","2,597,131","2,545,951","51,180",0,"1,348,769","1,348,769","1,291,709","57,060",0,"1,386,465","1,386,465","1,372,871","13,594",0
Pennsylvania - Counties,"2,305,544","2,305,544","2,230,222","75,322",0,"312,010","312,010","307,342","4,668",0,"971,408","971,408","914,348","57,060",0,"1,022,126","1,022,126","1,008,532","13,594",0
Pennsylvania - Municipalities,"2,150,589","2,150,589","2,124,302","26,287",0,"1,442,376","1,442,376","1,416,089","26,287",0,"343,874","343,874","343,874",0,0,"364,339","364,339","364,339",0,0
Rhode Island - Total,"749,022","748,822","725,213","23,609",-,"396,618","396,418","387,030","9,388",-,"136,575","136,575","129,396","7,179",-,"215,829","215,829","208,787","7,042",-
Rhode Island - State,"397,844","397,644","379,256","18,388",200,"82,488","82,288","77,924","4,364",200,"119,535","119,535","112,383","7,152",0,"195,821","195,821","188,949","6,872",0
"Rhode Island - Local, total","351,178","351,178","345,957","5,221",0,"314,130","314,130","309,106","5,024",0,"17,040","17,040","17,013",27,0,"20,008","20,008","19,838",170,0
Rhode Island - Municipalities,"217,652","217,652","214,446","3,206",0,"188,256","188,256","185,221","3,035",0,"9,388","9,388","9,387",1,0,"20,008","20,008","19,838",170,0
South Carolina - Total,"2,147,845","2,107,678","2,052,613","55,065",-,"1,114,405","1,102,931","1,058,264","44,667",-,"348,157","319,607","318,637",970,-,"685,283","685,140","675,712","9,428",-
South Carolina - State,"732,913","695,327","688,938","6,389","37,586","166,069","155,065","153,669","1,396","11,004","116,646","90,064","89,957",107,"26,582","450,198","450,198","445,312","4,886",0
"South Carolina - Local, total","1,414,932","1,412,351","1,363,675","48,676","2,581","948,336","947,866","904,595","43,271",470,"231,511","229,543","228,680",863,"1,968","235,085","234,942","230,400","4,542",143
South Carolina - Counties,"938,888","938,888","906,095","32,793",0,"511,139","511,139","483,675","27,464",0,"194,558","194,558","193,771",787,0,"233,191","233,191","228,649","4,542",0
South Carolina - Municipalities,"475,446","473,463","457,580","15,883","1,983","436,727","436,727","420,920","15,807",0,"36,953","34,985","34,909",76,"1,968","1,766","1,751","1,751",0,15
South Dakota - Total,"440,385","436,559","431,384","5,175",-,"183,419","181,052","177,297","3,755",-,"82,833","82,411","82,090",321,-,"174,133","173,096","171,997","1,099",-
South Dakota - State,"215,570","211,752","208,900","2,852","3,818","40,832","38,465","36,916","1,549","2,367","50,382","49,968","49,673",295,414,"124,356","123,319","122,311","1,008","1,037"
"South Dakota - Local, total","224,815","224,807","222,484","2,323",8,"142,587","142,587","140,381","2,206",0,"32,451","32,443","32,417",26,8,"49,777","49,777","49,686",91,0
South Dakota - Counties,"132,634","132,626","132,054",572,8,"53,413","53,413","52,930",483,0,"29,973","29,965","29,939",26,8,"49,248","49,248","49,185",63,0
South Dakota - Municipalities,"92,181","92,181","90,430","1,751",0,"89,174","89,174","87,451","1,723",0,"2,478","2,478","2,478",0,0,529,529,501,28,0
Tennessee - Total,"3,835,710","3,600,865","3,446,449","154,416",-,"1,784,369","1,784,061","1,704,352","79,709",-,"702,163","697,075","670,958","26,117",-,"1,349,178","1,119,729","1,071,139","48,590",-
Tennessee - State,"1,399,157","1,164,312","1,135,854","28,458","234,845","200,410","200,102","191,089","9,013",308,"298,400","293,312","291,108","2,204","5,088","900,347","670,898","653,657","17,241","229,449"
"Tennessee - Local, total","2,436,553","2,436,553","2,310,595","125,958",0,"1,583,959","1,583,959","1,513,263","70,696",0,"403,763","403,763","379,850","23,913",0,"448,831","448,831","417,482","31,349",0
Tennessee - Counties,"1,182,842","1,182,842","1,112,751","70,091",0,"523,433","523,433","507,135","16,298",0,"274,731","274,731","252,180","22,551",0,"384,678","384,678","353,436","31,242",0
Tennessee - Municipalities,"1,253,711","1,253,711","1,197,844","55,867",0,"1,060,526","1,060,526","1,006,128","54,398",0,"129,032","129,032","127,670","1,362",0,"64,153","64,153","64,046",107,0
Texas - Total,"15,683,109","15,171,626","14,682,643","488,983",-,"6,981,920","6,981,811","6,703,850","277,961",-,"2,860,032","2,736,421","2,657,978","78,443",-,"5,841,157","5,453,394","5,320,815","132,579",-
Texas - State,"5,567,009","5,057,459","4,898,315","159,144","509,550","929,541","929,541","851,176","78,365",0,"812,782","690,995","689,972","1,023","121,787","3,824,686","3,436,923","3,357,167","79,756","387,763"
"Texas - Local, total","10,116,100","10,114,167","9,784,328","329,839","1,933","6,052,379","6,052,270","5,852,674","199,596",109,"2,047,250","2,045,426","1,968,006","77,420","1,824","2,016,471","2,016,471","1,963,648","52,823",0
Texas - Counties,"5,070,352","5,070,352","4,902,551","167,801",0,"1,417,377","1,417,377","1,368,745","48,632",0,"1,661,081","1,661,081","1,594,710","66,371",0,"1,991,894","1,991,894","1,939,096","52,798",0
Texas - Municipalities,"5,033,758","5,031,934","4,870,955","160,979","1,824","4,623,012","4,623,012","4,473,107","149,905",0,"386,169","384,345","373,296","11,049","1,824","24,577","24,577","24,552",25,0
Utah - Total,"1,642,208","1,634,897","1,555,710","79,187",-,"721,005","719,087","695,684","23,403",-,"365,141","359,748","353,574","6,174",-,"556,062","556,062","506,452","49,610",-
Utah - State,"681,884","677,458","616,368","61,090","4,426","153,979","153,979","145,607","8,372",0,"186,518","182,092","177,488","4,604","4,426","341,387","341,387","293,273","48,114",0
"Utah - Local, total","960,324","957,439","939,342","18,097","2,885","567,026","565,108","550,077","15,031","1,918","178,623","177,656","176,086","1,570",967,"214,675","214,675","213,179","1,496",0
Utah - Counties,"489,189","489,189","480,875","8,314",0,"166,129","166,129","160,485","5,644",0,"114,871","114,871","113,561","1,310",0,"208,189","208,189","206,829","1,360",0
Utah - Municipalities,"471,135","468,250","458,467","9,783","2,885","400,897","398,979","389,592","9,387","1,918","63,752","62,785","62,525",260,967,"6,486","6,486","6,350",136,0
Vermont - Total,"413,286","401,428","389,002","12,426",-,"194,878","185,178","175,227","9,951",-,"78,605","78,578","77,346","1,232",-,"139,803","137,672","136,429","1,243",-
Vermont - State,"304,469","292,855","288,971","3,884","11,614","92,022","82,539","81,090","1,449","9,483","72,779","72,779","71,587","1,192",0,"139,668","137,537","136,294","1,243","2,131"
"Vermont - Local, total","108,817","108,573","100,031","8,542",244,"102,856","102,639","94,137","8,502",217,"5,826","5,799","5,759",40,27,135,135,135,0,0
Vermont - Counties,"14,178","14,178","13,685",493,0,"11,213","11,213","10,751",462,0,"2,961","2,961","2,930",31,0,4,4,4,0,0
Vermont - Municipalities,"37,845","37,845","37,189",656,0,"35,962","35,962","35,306",656,0,"1,752","1,752","1,752",0,0,131,131,131,0,0
Virginia - Total,"6,488,868","5,553,341","5,340,619","212,722",-,"2,469,935","2,239,177","2,114,332","124,845",-,"1,085,856","903,919","873,318","30,601",-,"2,933,077","2,410,245","2,352,969","57,276",-
Virginia - State,"2,940,869","2,007,049","1,950,022","57,027","933,820","575,743","344,994","318,508","26,486","230,749","624,735","442,807","434,390","8,417","181,928","1,740,391","1,219,248","1,197,124","22,124","521,143"
"Virginia - Local, total","3,547,999","3,546,292","3,390,597","155,695","1,707","1,894,192","1,894,183","1,795,824","98,359",9,"461,121","461,112","438,928","22,184",9,"1,192,686","1,190,997","1,155,845","35,152","1,689"
Virginia - Counties,"1,667,857","1,667,825","1,619,889","47,936",32,"1,010,666","1,010,657","967,953","42,704",9,"277,365","277,356","273,803","3,553",9,"379,826","379,812","378,133","1,679",14
Virginia - Municipalities,"1,400,929","1,399,969","1,323,565","76,404",960,"883,526","883,526","827,871","55,655",0,"183,756","183,756","165,125","18,631",0,"333,647","332,687","330,569","2,118",960
Washington - Total,"4,493,863","4,360,198","4,220,447","139,751",-,"1,905,562","1,791,664","1,712,581","79,083",-,"1,019,723","999,956","989,912","10,044",-,"1,568,578","1,568,578","1,517,954","50,624",-
Washington - State,"1,585,396","1,451,808","1,392,167","59,641","133,588","374,652","260,831","231,997","28,834","113,821","272,417","252,650","248,245","4,405","19,767","938,327","938,327","911,925","26,402",0
"Washington - Local, total","2,908,467","2,908,390","2,828,280","80,110",77,"1,530,910","1,530,833","1,480,584","50,249",77,"747,306","747,306","741,667","5,639",0,"630,251","630,251","606,029","24,222",0
Washington - Counties,"1,693,504","1,693,504","1,655,128","38,376",0,"509,999","509,999","499,204","10,795",0,"595,704","595,704","591,967","3,737",0,"587,801","587,801","563,957","23,844",0
Washington - Municipalities,"1,214,153","1,214,153","1,172,419","41,734",0,"1,020,101","1,020,101","980,647","39,454",0,"151,602","151,602","149,700","1,902",0,"42,450","42,450","42,072",378,0
West Virginia - Total,"958,999","955,348","920,586","34,762",-,"366,916","366,881","353,001","13,880",-,"234,877","234,731","232,755","1,976",-,"357,206","353,736","334,830","18,906",-
West Virginia - State,"561,040","560,893","530,624","30,269",147,"81,889","81,889","72,283","9,606",0,"175,921","175,775","174,018","1,757",146,"303,230","303,229","284,323","18,906",1
"West Virginia - Local, total","397,959","394,455","389,962","4,493","3,504","285,027","284,992","280,718","4,274",35,"58,956","58,956","58,737",219,0,"53,976","50,507","50,507",0,"3,469"
West Virginia - Counties,"253,708","250,241","248,499","1,742","3,467","147,310","147,310","145,787","1,523",0,"52,424","52,424","52,205",219,0,"53,974","50,507","50,507",0,"3,467"
West Virginia - Municipalities,"144,216","144,214","141,463","2,751",2,"137,682","137,682","134,931","2,751",0,"6,532","6,532","6,532",0,0,2,0,0,0,2
Wisconsin - Total,"3,980,997","3,837,309","3,720,909","116,400",-,"1,728,248","1,722,137","1,651,121","71,016",-,"660,746","620,188","619,346",842,-,"1,592,003","1,494,984","1,450,442","44,542",-
Wisconsin - State,"1,539,248","1,395,955","1,357,777","38,178","143,293","90,724","85,008","84,778",230,"5,716","334,653","294,095","293,668",427,"40,558","1,113,871","1,016,852","979,331","37,521","97,019"
"Wisconsin - Local, total","2,441,749","2,441,354","2,363,132","78,222",395,"1,637,524","1,637,129","1,566,343","70,786",395,"326,093","326,093","325,678",415,0,"478,132","478,132","471,111","7,021",0
Wisconsin - Counties,"1,240,716","1,240,500","1,205,463","35,037",216,"509,873","509,657","482,056","27,601",216,"258,077","258,077","257,662",415,0,"472,766","472,766","465,745","7,021",0
Wisconsin - Municipalities,"1,159,998","1,159,833","1,118,267","41,566",165,"1,094,145","1,093,980","1,052,414","41,566",165,"60,501","60,501","60,501",0,0,"5,352","5,352","5,352",0,0
Wyoming - Total,"546,385","542,366","523,332","19,034",-,"215,617","215,617","198,991","16,626",-,"122,384","119,370","118,988",382,-,"208,384","207,379","205,353","2,026",-
Wyoming - State,"257,962","253,943","253,041",902,"4,019","37,889","37,889","37,797",92,0,"78,088","75,074","74,912",162,"3,014","141,985","140,980","140,332",648,"1,005"
"Wyoming - Local, total","288,423","288,423","270,291","18,132",0,"177,728","177,728","161,194","16,534",0,"44,296","44,296","44,076",220,0,"66,399","66,399","65,021","1,378",0
Wyoming - Counties,"167,540","167,540","161,731","5,809",0,"67,741","67,741","63,410","4,331",0,"33,758","33,758","33,658",100,0,"66,041","66,041","64,663","1,378",0
Wyoming - Municipalities,"120,883","120,883","108,560","12,323",0,"109,987","109,987","97,784","12,203",0,"10,538","10,538","10,418",120,0,358,358,358,0,0
Note: Local government data are estimates subject to variability.,,,,,,,,,,,,,,,,,,,,
"a/For each state and the United States summary, the expenditure figures shown on the ""Local, total"" lines and the combined state-local total lines (opposite each state's name) exclude duplicative intergovernmental transactions. Thus, the ""Local, total"" lines include intergovernmental payments only to the state government and the combined state-local total lines exclude all intergovernmental payments.",,,,,,,,,,,,,,,,,,,,
