Nevada - Counties,"1,354,946","1,353,701","1,306,686","47,015","1,245","727,791","727,791","696,032","31,759",0,"308,208","308,208","295,079","13,129",0,"318,947","317,702","315,575","2,127","1,245"
Nevada - Municipalities,"440,614","440,614","435,626","4,988",0,"270,142","270,142","265,645","4,497",0,"76,979","76,979","76,553",426,0,"93,493","93,493","93,428",65,0
New Hampshire - Total,"699,665","695,902","687,222","8,680",-,"367,263","365,370","361,470","3,900",-,"146,573","144,734","142,185","2,549",-,"185,829","185,798","183,567","2,231",-
New Hampshire - State,"287,895","284,984","277,849","7,135","2,911","55,659","54,503","52,059","2,444","1,156","117,752","116,028","113,479","2,549","1,724","114,484","114,453","112,311","2,142",31
"New Hampshire - Local, total","411,770","410,918","409,373","1,545",852,"311,604","310,867","309,411","1,456",737,"28,821","28,706","28,706",0,115,"71,345","71,345","71,256",89,0
New Hampshire - Counties,"110,511","110,396","110,254",142,115,"22,066","22,066","22,013",53,0,"17,100","16,985","16,985",0,115,"71,345","71,345","71,256",89,0
New Hampshire - Municipalities,"112,427","112,427","111,753",674,0,"108,674","108,674","108,000",674,0,"3,753","3,753","3,753",0,0,0,0,0,0,0
New Jersey - Total,"7,427,004","7,083,114","6,980,789","102,325",-,"3,739,528","3,442,602","3,398,493","44,109",-,"1,444,521","1,441,600","1,426,609","14,991",-,"2,242,955","2,198,912","2,155,687","43,225",-
New Jersey - State,"3,305,360","2,961,739","2,915,916","45,823","343,621","901,766","605,109","588,899","16,210","296,657","872,425","869,504","854,680","14,824","2,921","1,531,169","1,487,126","1,472,337","14,789","44,043"
"New Jersey - Local, total","4,121,644","4,121,375","4,064,873","56,502",269,"2,837,762","2,837,493","2,809,594","27,899",269,"572,096","572,096","571,929",167,0,"711,786","711,786","683,350","28,436",0
New Jersey - Counties,"1,371,689","1,371,689","1,333,037","38,652",0,"327,918","327,918","317,848","10,070",0,"331,991","331,991","331,845",146,0,"711,780","711,780","683,344","28,436",0
New Jersey - Municipalities,"1,606,318","1,606,318","1,599,026","7,292",0,"1,466,683","1,466,683","1,459,406","7,277",0,"139,630","139,630","139,615",15,0,5,5,5,0,0
New Mexico - Total,"1,567,270","1,541,947","1,474,424","67,523",-,"673,133","651,823","624,240","27,583",-,"330,032","329,583","299,063","30,520",-,"564,105","560,541","551,121","9,420",-
New Mexico - State,"747,182","722,744","715,051","7,693","24,438","134,511","113,557","111,380","2,177","20,954","269,576","269,506","266,878","2,628",70,"343,095","339,681","336,793","2,888","3,414"
"New Mexico - Local, total","820,088","819,203","759,373","59,830",885,"538,622","538,266","512,860","25,406",356,"60,456","60,077","32,185","27,892",379,"221,010","220,860","214,328","6,532",150
New Mexico - Counties,"434,423","434,097","380,679","53,418",326,"178,734","178,566","159,193","19,373",168,"37,480","37,472","9,917","27,555",8,"218,209","218,059","211,569","6,490",150
New Mexico - Municipalities,"385,665","385,106","378,694","6,412",559,"359,888","359,700","353,667","6,033",188,"22,976","22,605","22,268",337,371,"2,801","2,801","2,759",42,0
New York - Total,"20,020,373","19,418,047","18,364,727","1,053,320",-,"9,496,290","9,309,457","8,766,355","543,102",-,"4,132,856","3,938,788","3,730,925","207,863",-,"6,391,227","6,169,802","5,867,447","302,355",-
New York - State,"6,824,677","6,325,332","6,093,785","231,547","499,345","977,162","790,329","762,875","27,454","186,833","2,645,426","2,451,358","2,365,242","86,116","194,068","3,202,089","3,083,645","2,965,668","117,977","118,444"
"New York - Local, total","13,195,696","13,092,715","12,270,942","821,773","102,981","8,519,128","8,519,128","8,003,480","515,648",0,"1,487,430","1,487,430","1,365,683","121,747",0,"3,189,138","3,086,157","2,901,779","184,378","102,981"
New York - Counties,"3,854,157","3,812,713","3,724,098","88,615","41,444","1,821,824","1,821,824","1,780,412","41,412",0,"515,293","515,293","513,503","1,790",0,"1,517,040","1,475,596","1,430,183","45,413","41,444"
New York - Municipalities,"8,637,207","8,575,670","7,864,065","711,605","61,537","6,150,863","6,150,863","5,696,824","454,039",0,"815,146","815,146","696,545","118,601",0,"1,671,198","1,609,661","1,470,696","138,965","61,537"
North Carolina - Total,"5,486,362","5,355,452","4,985,463","369,989",-,"2,789,112","2,742,595","2,500,714","241,881",-,"890,368","809,995","756,936","53,059",-,"1,806,882","1,802,862","1,727,813","75,049",-
North Carolina - State,"2,466,025","2,339,170","2,253,314","85,856","126,855","407,326","363,132","337,972","25,160","44,194","775,214","694,955","679,645","15,310","80,259","1,283,485","1,281,083","1,235,697","45,386","2,402"
"North Carolina - Local, total","3,020,337","3,016,282","2,732,149","284,133","4,055","2,381,786","2,379,463","2,162,742","216,721","2,323","115,154","115,040","77,291","37,749",114,"523,397","521,779","492,116","29,663","1,618"
North Carolina - Counties,"1,633,599","1,630,059","1,432,268","197,791","3,540","1,019,237","1,017,429","887,019","130,410","1,808","91,596","91,482","53,764","37,718",114,"522,766","521,148","491,485","29,663","1,618"
North Carolina - Municipalities,"1,386,738","1,386,223","1,299,881","86,342",515,"1,362,549","1,362,034","1,275,723","86,311",515,"23,558","23,558","23,527",31,0,631,631,631,0,0
North Dakota - Total,"382,888","380,452","352,036","28,416",-,"156,956","156,863","149,487","7,376",-,"92,462","90,688","87,889","2,799",-,"133,470","132,901","114,660","18,241",-
North Dakota - State,"197,567","195,270","172,877","22,393","2,297","28,576","28,486","25,485","3,001",90,"72,193","70,527","67,787","2,740","1,666","96,798","96,257","79,605","16,652",541
"North Dakota - Local, total","185,321","185,182","179,159","6,023",139,"128,380","128,377","124,002","4,375",3,"20,269","20,161","20,102",59,108,"36,672","36,644","35,055","1,589",28
North Dakota - Counties,"106,153","106,014","101,815","4,199",139,"55,333","55,330","52,775","2,555",3,"15,183","15,075","15,020",55,108,"35,637","35,609","34,020","1,589",28
North Dakota - Municipalities,"79,156","79,156","77,332","1,824",0,"73,047","73,047","71,227","1,820",0,"5,074","5,074","5,070",4,0,"1,035","1,035","1,035",0,0
Ohio - Total,"7,095,862","6,758,807","6,544,287","214,520",-,"3,345,043","3,238,846","3,108,558","130,288",-,"1,735,099","1,686,478","1,650,540","35,938",-,"2,015,720","1,833,483","1,785,189","48,294",-
Ohio - State,"2,330,475","1,995,906","1,914,451","81,455","334,569","411,391","306,723","284,067","22,656","104,668","379,254","331,583","316,900","14,683","47,671","1,539,830","1,357,600","1,313,484","44,116","182,230"
"Ohio - Local, total","4,765,387","4,762,901","4,629,836","133,065","2,486","2,933,652","2,932,123","2,824,491","107,632","1,529","1,355,845","1,354,895","1,333,640","21,255",950,"475,890","475,883","471,705","4,178",7
Ohio - Counties,"2,305,396","2,304,478","2,271,183","33,295",918,"832,749","832,448","814,849","17,599",301,"1,036,737","1,036,120","1,024,584","11,536",617,"435,910","435,910","431,750","4,160",0
Ohio - Municipalities,"2,277,894","2,276,740","2,182,782","93,958","1,154","1,919,677","1,918,863","1,834,642","84,221",814,"318,237","317,904","308,185","9,719",333,"39,980","39,973","39,955",18,7
Oklahoma - Total,"1,994,082","1,958,811","1,879,935","78,876",-,"886,547","886,532","842,709","43,823",-,"393,812","381,134","368,125","13,009",-,"713,723","691,145","669,101","22,044",-
Oklahoma - State,"1,022,321","987,078","950,354","36,724","35,243","171,127","171,112","154,515","16,597",15,"293,687","281,037","274,680","6,357","12,650","557,507","534,929","521,159","13,770","22,578"
"Oklahoma - Local, total","971,761","971,733","929,581","42,152",28,"715,420","715,420","688,194","27,226",0,"100,125","100,097","93,445","6,652",28,"156,216","156,216","147,942","8,274",0
Oklahoma - Counties,"315,931","315,903","303,508","12,395",28,"109,343","109,343","107,565","1,778",0,"50,843","50,815","48,449","2,366",28,"155,745","155,745","147,494","8,251",0
Oklahoma - Municipalities,"655,830","655,830","626,073","29,757",0,"606,077","606,077","580,629","25,448",0,"49,282","49,282","44,996","4,286",0,471,471,448,23,0
Oregon - Total,"2,903,590","2,761,084","2,709,323","51,761",-,"1,121,521","1,121,290","1,087,760","33,530",-,"605,462","573,673","571,776","1,897",-,"1,176,607","1,066,121","1,049,787","16,334",-
Oregon - State,"1,348,692","1,206,543","1,185,326","21,217","142,149","164,406","164,181","156,216","7,965",225,"449,758","418,314","416,963","1,351","31,444","734,528","624,048","612,147","11,901","110,480"
"Oregon - Local, total","1,554,898","1,554,541","1,523,997","30,544",357,"957,115","957,109","931,544","25,565",6,"155,704","155,359","154,813",546,345,"442,079","442,073","437,640","4,433",6
Oregon - Counties,"880,104","880,077","868,286","11,791",27,"328,306","328,304","321,454","6,850",2,"112,615","112,594","112,086",508,21,"439,183","439,179","434,746","4,433",4
Oregon - Municipalities,"674,524","674,196","655,443","18,753",328,"628,809","628,805","610,090","18,715",4,"43,089","42,765","42,727",38,324,"2,626","2,626","2,626",0,0
Pennsylvania - Total,"8,732,243","8,598,426","8,213,566","384,860",-,"3,347,147","3,312,723","3,229,544","83,179",-,"1,868,325","1,828,601","1,780,250","48,351",-,"3,516,771","3,457,102","3,203,772","253,330",-
Pennsylvania - State,"3,647,350","3,513,533","3,262,010","251,523","133,817","925,230","890,806","865,266","25,540","34,424","577,045","537,321","534,577","2,744","39,724","2,145,075","2,085,406","1,862,167","223,239","59,669"
"Pennsylvania - Local, total","5,084,893","5,084,893","4,951,556","133,337",0,"2,421,917","2,421,917","2,364,278","57,639",0,"1,291,280","1,291,280","1,245,673","45,607",0,"1,371,696","1,371,696","1,341,605","30,091",0
Pennsylvania - Counties,"2,190,480","2,190,480","2,116,754","73,726",0,"243,890","243,890","241,608","2,282",0,"918,405","918,405","873,522","44,883",0,"1,028,185","1,028,185","1,001,624","26,561",0
Pennsylvania - Municipalities,"2,143,682","2,143,682","2,115,105","28,577",0,"1,459,533","1,459,533","1,435,210","24,323",0,"340,638","340,638","339,914",724,0,"343,511","343,511","339,981","3,530",0
Rhode Island - Total,"717,597","717,544","701,611","15,933",-,"369,389","369,336","362,678","6,658",-,"134,194","134,194","129,237","4,957",-,"214,014","214,014","209,696","4,318",-
Rhode Island - State,"387,044","386,991","373,254","13,737",53,"76,828","76,775","71,918","4,857",53,"116,872","116,872","111,942","4,930",0,"193,344","193,344","189,394","3,950",0
"Rhode Island - Local, total","330,553","330,553","328,357","2,196",0,"292,561","292,561","290,760","1,801",0,"17,322","17,322","17,295",27,0,"20,670","20,670","20,302",368,0
Rhode Island - Municipalities,"208,660","208,660","206,826","1,834",0,"178,066","178,066","176,601","1,465",0,"9,924","9,924","9,923",1,0,"20,670","20,670","20,302",368,0
South Carolina - Total,"2,118,153","2,063,370","2,007,547","55,823",-,"1,108,107","1,083,213","1,044,510","38,703",-,"342,679","312,939","306,180","6,759",-,"667,367","667,218","656,857","10,361",-
South Carolina - State,"726,603","678,859","673,563","5,296","47,744","175,739","151,335","149,316","2,019","24,404","110,624","87,284","87,253",31,"23,340","440,240","440,240","436,994","3,246",0
"South Carolina - Local, total","1,391,550","1,384,511","1,333,984","50,527","7,039","932,368","931,878","895,194","36,684",490,"232,055","225,655","218,927","6,728","6,400","227,127","226,978","219,863","7,115",149
South Carolina - Counties,"933,185","928,071","890,483","37,588","5,114","511,498","511,498","487,328","24,170",0,"196,584","191,470","184,986","6,484","5,114","225,103","225,103","218,169","6,934",0
South Carolina - Municipalities,"457,750","456,440","443,501","12,939","1,310","420,380","420,380","407,866","12,514",0,"35,471","34,185","33,941",244,"1,286","1,899","1,875","1,694",181,24
South Dakota - Total,"428,052","423,692","415,441","8,251",-,"177,739","175,091","170,084","5,007",-,"85,669","85,084","84,058","1,026",-,"164,644","163,517","161,299","2,218",-
South Dakota - State,"205,498","201,159","197,305","3,854","4,339","38,251","35,603","33,646","1,957","2,648","50,552","49,988","49,584",404,564,"116,695","115,568","114,075","1,493","1,127"
"South Dakota - Local, total","222,554","222,533","218,136","4,397",21,"139,488","139,488","136,438","3,050",0,"35,117","35,096","34,474",622,21,"47,949","47,949","47,224",725,0
South Dakota - Counties,"131,445","131,424","129,569","1,855",21,"50,938","50,938","50,429",509,0,"33,080","33,059","32,438",621,21,"47,427","47,427","46,702",725,0
South Dakota - Municipalities,"91,109","91,109","88,567","2,542",0,"88,550","88,550","86,009","2,541",0,"2,037","2,037","2,036",1,0,522,522,522,0,0
Tennessee - Total,"3,660,202","3,413,183","3,292,039","121,144",-,"1,728,453","1,727,868","1,642,174","85,694",-,"662,527","657,112","643,604","13,508",-,"1,269,222","1,028,203","1,006,261","21,942",-
Tennessee - State,"1,332,184","1,085,165","1,066,927","18,238","247,019","188,870","188,285","180,635","7,650",585,"292,743","287,328","285,360","1,968","5,415","850,571","609,552","600,932","8,620","241,019"
"Tennessee - Local, total","2,328,018","2,328,018","2,225,112","102,906",0,"1,539,583","1,539,583","1,461,539","78,044",0,"369,784","369,784","358,244","11,540",0,"418,651","418,651","405,329","13,322",0
Tennessee - Counties,"1,107,243","1,107,243","1,052,538","54,705",0,"487,139","487,139","454,982","32,157",0,"263,114","263,114","253,888","9,226",0,"356,990","356,990","343,668","13,322",0
Tennessee - Municipalities,"1,220,775","1,220,775","1,172,574","48,201",0,"1,052,444","1,052,444","1,006,557","45,887",0,"106,670","106,670","104,356","2,314",0,"61,661","61,661","61,661",0,0
Texas - Total,"15,080,527","14,591,559","14,169,943","421,616",-,"6,660,066","6,659,746","6,416,227","243,519",-,"2,651,133","2,542,569","2,489,387","53,182",-,"5,769,328","5,389,244","5,264,329","124,915",-
Texas - State,"5,318,479","4,831,585","4,675,123","156,462","486,894","862,631","862,402","786,411","75,991",229,"749,868","643,287","641,428","1,859","106,581","3,705,980","3,325,896","3,247,284","78,612","380,084"
"Texas - Local, total","9,762,048","9,759,974","9,494,820","265,154","2,074","5,797,435","5,797,344","5,629,816","167,528",91,"1,901,265","1,899,282","1,847,959","51,323","1,983","2,063,348","2,063,348","2,017,045","46,303",0
Texas - Counties,"5,020,609","5,020,595","4,872,699","147,896",14,"1,447,457","1,447,457","1,386,357","61,100",0,"1,533,674","1,533,660","1,492,933","40,727",14,"2,039,478","2,039,478","1,993,409","46,069",0
Texas - Municipalities,"4,729,705","4,727,736","4,610,478","117,258","1,969","4,338,244","4,338,244","4,231,816","106,428",0,"367,591","365,622","355,026","10,596","1,969","23,870","23,870","23,636",234,0
Utah - Total,"1,558,288","1,552,698","1,460,759","91,939",-,"677,910","677,893","651,885","26,008",-,"351,567","345,994","328,828","17,166",-,"528,811","528,811","480,046","48,765",-
Utah - State,"654,684","650,120","583,787","66,333","4,564","151,693","151,693","142,407","9,286",0,"178,881","174,317","160,909","13,408","4,564","324,110","324,110","280,471","43,639",0
"Utah - Local, total","903,604","902,578","876,972","25,606","1,026","526,217","526,200","509,478","16,722",17,"172,686","171,677","167,919","3,758","1,009","204,701","204,701","199,575","5,126",0
Utah - Counties,"479,774","479,774","462,565","17,209",0,"162,564","162,564","153,936","8,628",0,"112,509","112,509","109,054","3,455",0,"204,701","204,701","199,575","5,126",0
Utah - Municipalities,"423,830","422,804","414,407","8,397","1,026","363,653","363,636","355,542","8,094",17,"60,177","59,168","58,865",303,"1,009",0,0,0,0,0
Vermont - Total,"398,300","390,046","375,828","14,218",-,"187,515","181,105","169,050","12,055",-,"75,499","75,472","74,262","1,210",-,"135,286","133,469","132,516",953,-
Vermont - State,"290,827","282,803","272,219","10,584","8,024","86,461","80,254","71,749","8,505","6,207","69,238","69,238","68,112","1,126",0,"135,128","133,311","132,358",953,"1,817"
"Vermont - Local, total","107,473","107,243","103,609","3,634",230,"101,054","100,851","97,301","3,550",203,"6,261","6,234","6,150",84,27,158,158,158,0,0
Vermont - Counties,"17,929","17,929","16,929","1,000",0,"15,016","15,016","14,083",933,0,"2,884","2,884","2,817",67,0,29,29,29,0,0
Vermont - Municipalities,"41,043","41,041","40,613",428,2,"39,214","39,212","38,784",428,2,"1,700","1,700","1,700",0,0,129,129,129,0,0
Virginia - Total,"6,094,895","5,257,103","5,027,835","229,268",-,"2,377,944","2,157,392","2,022,830","134,562",-,"978,437","859,524","830,755","28,769",-,"2,738,514","2,240,187","2,174,250","65,937",-
Virginia - State,"2,816,066","1,980,295","1,919,223","61,072","835,771","559,409","338,864","306,701","32,163","220,545","549,793","430,885","423,665","7,220","118,908","1,706,864","1,210,546","1,188,857","21,689","496,318"
"Virginia - Local, total","3,278,829","3,276,808","3,108,612","168,196","2,021","1,818,535","1,818,528","1,716,129","102,399",7,"428,644","428,639","407,090","21,549",5,"1,031,650","1,029,641","985,393","44,248","2,009"
Virginia - Counties,"1,613,109","1,613,083","1,530,348","82,735",26,"991,956","991,949","914,093","77,856",7,"245,304","245,299","242,536","2,763",5,"375,849","375,835","373,719","2,116",14
Virginia - Municipalities,"1,381,207","1,379,212","1,302,846","76,366","1,995","826,579","826,579","802,036","24,543",0,"183,340","183,340","164,554","18,786",0,"371,288","369,293","336,256","33,037","1,995"
Washington - Total,"4,241,866","4,115,157","3,974,801","140,356",-,"1,735,859","1,628,259","1,570,341","57,918",-,"984,085","964,976","950,183","14,793",-,"1,521,922","1,521,922","1,454,277","67,645",-
Washington - State,"1,563,651","1,436,942","1,342,506","94,436","126,709","374,122","266,522","234,413","32,109","107,600","260,664","241,555","235,911","5,644","19,109","928,865","928,865","872,182","56,683",0
"Washington - Local, total","2,678,215","2,678,215","2,632,295","45,920",0,"1,361,737","1,361,737","1,335,928","25,809",0,"723,421","723,421","714,272","9,149",0,"593,057","593,057","582,095","10,962",0
Washington - Counties,"1,604,566","1,604,566","1,582,265","22,301",0,"493,964","493,964","482,953","11,011",0,"564,295","564,295","561,974","2,321",0,"546,307","546,307","537,338","8,969",0
Washington - Municipalities,"1,067,580","1,067,580","1,044,299","23,281",0,"861,704","861,704","847,244","14,460",0,"159,126","159,126","152,298","6,828",0,"46,750","46,750","44,757","1,993",0
West Virginia - Total,"947,031","940,608","912,978","27,630",-,"360,722","360,686","350,653","10,033",-,"232,001","231,995","229,789","2,206",-,"354,308","347,927","332,536","15,391",-
West Virginia - State,"546,953","544,031","522,992","21,039","2,922","75,101","75,101","71,247","3,854",0,"171,159","171,153","169,288","1,865",6,"300,693","297,777","282,457","15,320","2,916"
"West Virginia - Local, total","400,078","396,577","389,986","6,591","3,501","285,621","285,585","279,406","6,179",36,"60,842","60,842","60,501",341,0,"53,615","50,150","50,079",71,"3,465"
West Virginia - Counties,"261,525","258,060","254,830","3,230","3,465","153,439","153,439","150,621","2,818",0,"54,471","54,471","54,130",341,0,"53,615","50,150","50,079",71,"3,465"
West Virginia - Municipalities,"138,517","138,517","135,156","3,361",0,"132,146","132,146","128,785","3,361",0,"6,371","6,371","6,371",0,0,0,0,0,0,0
Wisconsin - Total,"3,939,160","3,809,974","3,652,625","157,349",-,"1,770,374","1,765,401","1,660,124","105,277",-,"613,900","583,659","581,882","1,777",-,"1,554,886","1,460,914","1,410,619","50,295",-
Wisconsin - State,"1,461,306","1,332,364","1,306,130","26,234","128,942","86,834","82,105","82,037",68,"4,729","300,655","270,414","269,532",882,"30,241","1,073,817","979,845","954,561","25,284","93,972"
"Wisconsin - Local, total","2,477,854","2,477,610","2,346,495","131,115",244,"1,683,540","1,683,296","1,578,087","105,209",244,"313,245","313,245","312,350",895,0,"481,069","481,069","456,058","25,011",0
Wisconsin - Counties,"1,234,462","1,234,249","1,157,133","77,116",213,"512,371","512,158","460,948","51,210",213,"246,434","246,434","245,539",895,0,"475,657","475,657","450,646","25,011",0
Wisconsin - Municipalities,"1,216,602","1,216,571","1,163,334","53,237",31,"1,148,846","1,148,815","1,095,578","53,237",31,"62,344","62,344","62,344",0,0,"5,412","5,412","5,412",0,0
Wyoming - Total,"552,850","548,997","531,482","17,515",-,"218,026","218,026","203,326","14,700",-,"123,737","120,790","119,994",796,-,"211,087","210,181","208,162","2,019",-
Wyoming - State,"260,540","256,687","253,408","3,279","3,853","41,098","41,098","38,435","2,663",0,"79,176","76,229","76,029",200,"2,947","140,266","139,360","138,944",416,906
"Wyoming - Local, total","292,310","292,310","278,074","14,236",0,"176,928","176,928","164,891","12,037",0,"44,561","44,561","43,965",596,0,"70,821","70,821","69,218","1,603",0
Wyoming - Counties,"176,321","176,321","169,936","6,385",0,"72,695","72,695","68,343","4,352",0,"34,072","34,072","33,642",430,0,"69,554","69,554","67,951","1,603",0
Wyoming - Municipalities,"115,073","115,073","107,222","7,851",0,"104,233","104,233","96,548","7,685",0,"10,489","10,489","10,323",166,0,351,351,351,0,0
Note: Local government data are estimates subject to variability.,,,,,,,,,,,,,,,,,,,,
"a/For each state and the United States summary, the expenditure figures shown on the ""Local, total"" lines and the combined state-local total lines (opposite each state's name) exclude duplicative intergovernmental transactions. Thus, the ""Local, total"" lines include intergovernmental payments only to the state government and the combined state-local total lines exclude all intergovernmental payments.",,,,,,,,,,,,,,,,,,,,
