Nevada - State,"499,319","482,362","458,401","23,961","16,957","90,666","88,480","84,082","4,398","2,186","96,603","88,604","88,197",407,"7,999","312,050","305,278","286,122","19,156","6,772"
"Nevada - Local, total","2,054,552","2,053,310","2,013,814","39,496","1,242","1,180,447","1,180,447","1,151,735","28,712",0,"408,277","407,110","405,689","1,421","1,167","465,828","465,753","456,390","9,363",75
Nevada - Counties,"1,545,694","1,545,619","1,517,555","28,064",75,"858,413","858,413","834,452","23,961",0,"326,620","326,620","325,348","1,272",0,"360,661","360,586","357,755","2,831",75
Nevada - Municipalities,"648,156","507,691","496,259","11,432","140,465","461,332","322,034","317,283","4,751","139,298","81,657","80,490","80,341",149,"1,167","105,167","105,167","98,635","6,532",0
New Hampshire - Total,"812,003","807,053","759,842","47,211",-,"422,441","420,331","405,147","15,184",-,"163,581","160,741","157,329","3,412",-,"225,981","225,981","197,366","28,615",-
New Hampshire - State,"349,931","346,061","301,089","44,972","3,870","71,944","70,914","57,969","12,945","1,030","132,160","129,320","125,908","3,412","2,840","145,827","145,827","117,212","28,615",0
"New Hampshire - Local, total","462,072","460,992","458,753","2,239","1,080","350,497","349,417","347,178","2,239","1,080","31,421","31,421","31,421",0,0,"80,154","80,154","80,154",0,0
New Hampshire - Counties,"132,751","132,710","132,648",62,41,"32,180","32,180","32,118",62,0,"20,417","20,376","20,376",0,41,"80,154","80,154","80,154",0,0
New Hampshire - Municipalities,"104,404","104,404","103,636",768,0,"101,192","101,192","100,424",768,0,"3,212","3,212","3,212",0,0,0,0,0,0,0
New Jersey - Total,"7,423,044","7,198,265","7,091,063","107,202",-,"3,742,296","3,562,292","3,527,062","35,230",-,"1,498,630","1,497,735","1,474,783","22,952",-,"2,182,118","2,138,238","2,089,218","49,020",-
New Jersey - State,"3,185,041","2,960,827","2,894,899","65,928","224,214","799,882","620,161","610,160","10,001","179,721","909,289","908,676","886,276","22,400",613,"1,475,870","1,431,990","1,398,463","33,527","43,880"
"New Jersey - Local, total","4,238,003","4,237,438","4,196,164","41,274",565,"2,942,414","2,942,131","2,916,902","25,229",283,"589,341","589,059","588,507",552,282,"706,248","706,248","690,755","15,493",0
New Jersey - Counties,"1,376,434","1,376,152","1,352,401","23,751",282,"315,090","315,090","307,330","7,760",0,"355,189","354,907","354,409",498,282,"706,155","706,155","690,662","15,493",0
New Jersey - Municipalities,"1,744,817","1,655,667","1,643,555","12,112","89,150","1,605,992","1,519,213","1,507,152","12,061","86,779","138,769","136,398","136,347",51,"2,371",56,56,56,0,0
New Mexico - Total,"1,765,720","1,746,929","1,726,921","20,008",-,"722,154","706,090","693,364","12,726",-,"322,886","322,567","320,319","2,248",-,"720,680","718,272","713,238","5,034",-
New Mexico - State,"911,781","893,036","893,023",13,"18,745","141,245","125,181","125,181",0,"16,064","286,663","286,380","286,367",13,283,"483,873","481,475","481,475",0,"2,398"
"New Mexico - Local, total","853,939","853,893","833,898","19,995",46,"580,909","580,909","568,183","12,726",0,"36,223","36,187","33,952","2,235",36,"236,807","236,797","231,763","5,034",10
New Mexico - Counties,"435,571","432,283","420,845","11,438","3,288","187,858","187,102","182,459","4,643",756,"11,400","11,400","9,594","1,806",0,"236,313","233,781","228,792","4,989","2,532"
New Mexico - Municipalities,"424,713","421,610","413,053","8,557","3,103","394,407","393,807","385,724","8,083",600,"24,823","24,787","24,358",429,36,"5,483","3,016","2,971",45,"2,467"
New York - Total,"21,680,893","21,164,576","20,469,039","695,537",-,"10,549,355","10,381,319","9,927,484","453,835",-,"4,469,138","4,260,206","4,212,129","48,077",-,"6,662,400","6,523,051","6,329,426","193,625",-
New York - State,"7,111,113","6,651,588","6,532,310","119,278","459,525","1,033,334","865,298","830,456","34,842","168,036","2,874,826","2,665,894","2,650,873","15,021","208,932","3,202,953","3,120,396","3,050,981","69,415","82,557"
"New York - Local, total","14,569,780","14,512,988","13,936,729","576,259","56,792","9,516,021","9,516,021","9,097,028","418,993",0,"1,594,312","1,594,312","1,561,256","33,056",0,"3,459,447","3,402,655","3,278,445","124,210","56,792"
New York - Counties,"4,122,753","4,106,729","4,007,838","98,891","16,024","2,030,190","2,030,190","1,937,908","92,282",0,"555,594","555,594","554,269","1,325",0,"1,536,969","1,520,945","1,515,661","5,284","16,024"
New York - Municipalities,"9,721,671","9,680,903","9,235,222","445,681","40,768","6,906,455","6,906,455","6,610,512","295,943",0,"893,830","893,830","863,018","30,812",0,"1,921,386","1,880,618","1,761,692","118,926","40,768"
North Carolina - Total,"6,134,648","5,985,428","5,657,851","327,577",-,"3,264,105","3,211,582","2,964,592","246,990",-,"922,230","827,297","791,427","35,870",-,"1,948,313","1,946,549","1,901,832","44,717",-
North Carolina - State,"2,788,660","2,643,155","2,559,432","83,723","145,505","583,315","532,743","485,026","47,717","50,572","817,265","722,332","703,039","19,293","94,933","1,388,080","1,388,080","1,371,367","16,713",0
"North Carolina - Local, total","3,345,988","3,342,273","3,098,419","243,854","3,715","2,680,790","2,678,839","2,479,566","199,273","1,951","104,965","104,965","88,388","16,577",0,"560,233","558,469","530,465","28,004","1,764"
North Carolina - Counties,"1,879,427","1,854,120","1,705,234","148,886","25,307","1,240,835","1,220,122","1,115,757","104,365","20,713","80,264","80,263","63,725","16,538",1,"558,328","553,735","525,752","27,983","4,593"
North Carolina - Municipalities,"1,493,650","1,488,153","1,393,185","94,968","5,497","1,464,201","1,458,717","1,363,809","94,908","5,484","24,702","24,702","24,663",39,0,"4,747","4,734","4,713",21,13
North Dakota - Total,"573,656","571,674","494,637","77,037",-,"231,528","231,521","225,749","5,772",-,"117,574","115,900","113,882","2,018",-,"224,554","224,253","155,006","69,247",-
North Dakota - State,"230,131","228,158","223,495","4,663","1,973","35,252","35,252","33,444","1,808",0,"91,901","90,228","88,243","1,985","1,673","102,978","102,678","101,808",870,300
"North Dakota - Local, total","343,525","343,516","271,142","72,374",9,"196,276","196,269","192,305","3,964",7,"25,673","25,672","25,639",33,1,"121,576","121,575","53,198","68,377",1
North Dakota - Counties,"233,392","232,453","162,264","70,189",939,"95,810","95,167","93,388","1,779",643,"17,275","17,057","17,024",33,218,"120,307","120,229","51,852","68,377",78
North Dakota - Municipalities,"113,105","110,958","108,775","2,183","2,147","103,110","101,100","98,917","2,183","2,010","8,512","8,512","8,512",0,0,"1,483","1,346","1,346",0,137
Ohio - Total,"8,033,863","7,658,214","7,471,040","187,174",-,"3,876,655","3,811,971","3,732,725","79,246",-,"1,916,456","1,820,976","1,798,434","22,542",-,"2,240,752","2,025,267","1,939,881","85,386",-
Ohio - State,"2,573,333","2,198,216","2,088,739","109,477","375,117","397,380","332,849","309,954","22,895","64,531","439,983","344,878","338,738","6,140","95,105","1,735,970","1,520,489","1,440,047","80,442","215,481"
"Ohio - Local, total","5,460,530","5,459,998","5,382,301","77,697",532,"3,479,275","3,479,122","3,422,771","56,351",153,"1,476,473","1,476,098","1,459,696","16,402",375,"504,782","504,778","499,834","4,944",4
Ohio - Counties,"2,704,264","2,690,275","2,658,436","31,839","13,989","1,109,531","1,097,568","1,081,563","16,005","11,963","1,126,242","1,125,427","1,114,296","11,131",815,"468,491","467,280","462,577","4,703","1,211"
Ohio - Municipalities,"2,574,459","2,550,542","2,509,892","40,650","23,917","2,169,379","2,163,686","2,128,548","35,138","5,693","351,709","349,364","344,093","5,271","2,345","53,371","37,492","37,251",241,"15,879"
Oklahoma - Total,"2,201,418","2,158,994","2,068,197","90,797",-,"1,046,078","1,046,045","1,006,128","39,917",-,"395,774","366,464","353,351","13,113",-,"759,566","746,485","708,718","37,767",-
Oklahoma - State,"1,065,516","1,023,217","1,005,778","17,439","42,299","176,811","176,778","170,076","6,702",33,"282,423","253,238","248,737","4,501","29,185","606,282","593,201","586,965","6,236","13,081"
"Oklahoma - Local, total","1,135,902","1,135,777","1,062,419","73,358",125,"869,267","869,267","836,052","33,215",0,"113,351","113,226","104,614","8,612",125,"153,284","153,284","121,753","31,531",0
Oklahoma - Counties,"350,577","350,446","321,037","29,409",131,"152,895","152,895","147,939","4,956",0,"51,925","51,800","51,658",142,125,"145,757","145,751","121,440","24,311",6
Oklahoma - Municipalities,"785,331","785,331","741,382","43,949",0,"716,372","716,372","688,113","28,259",0,"61,426","61,426","52,956","8,470",0,"7,533","7,533",313,"7,220",0
Oregon - Total,"3,664,184","3,469,306","3,321,773","147,533",-,"1,374,023","1,372,469","1,312,235","60,234",-,"849,488","787,547","743,213","44,334",-,"1,440,673","1,309,290","1,266,325","42,965",-
Oregon - State,"1,718,446","1,525,159","1,474,030","51,129","193,287","201,595","200,061","196,288","3,773","1,534","619,242","558,838","553,102","5,736","60,404","897,609","766,260","724,640","41,620","131,349"
"Oregon - Local, total","1,945,738","1,944,147","1,847,743","96,404","1,591","1,172,428","1,172,408","1,115,947","56,461",20,"230,246","228,709","190,111","38,598","1,537","543,064","543,030","541,685","1,345",34
Oregon - Counties,"1,082,017","1,080,469","1,034,968","45,501","1,548","373,515","372,320","366,454","5,866","1,195","178,121","178,121","139,830","38,291",0,"530,381","530,028","528,684","1,344",353
Oregon - Municipalities,"868,896","853,983","803,080","50,903","14,913","811,540","800,088","749,493","50,595","11,452","52,495","50,588","50,281",307,"1,907","4,861","3,307","3,306",1,"1,554"
Pennsylvania - Total,"9,556,105","9,439,818","9,232,299","207,519",-,"3,902,519","3,868,384","3,756,501","111,883",-,"1,856,145","1,827,171","1,782,108","45,063",-,"3,797,441","3,744,263","3,693,690","50,573",-
Pennsylvania - State,"3,754,090","3,637,803","3,563,651","74,152","116,287","1,116,107","1,081,972","1,039,338","42,634","34,135","414,282","385,308","383,408","1,900","28,974","2,223,701","2,170,523","2,140,905","29,618","53,178"
"Pennsylvania - Local, total","5,802,015","5,802,015","5,668,648","133,367",0,"2,786,412","2,786,412","2,717,163","69,249",0,"1,441,863","1,441,863","1,398,700","43,163",0,"1,573,740","1,573,740","1,552,785","20,955",0
Pennsylvania - Counties,"2,590,634","2,590,634","2,515,522","75,112",0,"340,779","340,779","329,785","10,994",0,"1,048,768","1,048,768","1,005,605","43,163",0,"1,201,087","1,201,087","1,180,132","20,955",0
Pennsylvania - Municipalities,"2,271,087","2,271,087","2,249,874","21,213",0,"1,531,688","1,531,688","1,510,475","21,213",0,"366,746","366,746","366,746",0,0,"372,653","372,653","372,653",0,0
Rhode Island - Total,"823,718","823,718","793,532","30,186",-,"453,945","453,945","436,516","17,429",-,"159,664","159,664","151,778","7,886",-,"210,109","210,109","205,238","4,871",-
Rhode Island - State,"432,561","432,561","411,735","20,826",0,"92,833","92,833","84,759","8,074",0,"129,619","129,619","121,738","7,881",0,"210,109","210,109","205,238","4,871",0
"Rhode Island - Local, total","391,157","391,157","381,797","9,360",0,"361,112","361,112","351,757","9,355",0,"30,045","30,045","30,040",5,0,0,0,0,0,0
Rhode Island - Municipalities,"238,428","238,428","238,136",292,0,"215,928","215,928","215,641",287,0,"22,500","22,500","22,495",5,0,0,0,0,0,0
South Carolina - Total,"2,501,129","2,438,158","2,341,007","97,151",-,"1,331,336","1,312,767","1,250,937","61,830",-,"435,336","391,076","366,607","24,469",-,"734,457","734,315","723,463","10,852",-
South Carolina - State,"810,443","749,314","741,680","7,634","61,129","198,606","180,591","178,599","1,992","18,015","141,583","98,469","98,465",4,"43,114","470,254","470,254","464,616","5,638",0
"South Carolina - Local, total","1,690,686","1,688,844","1,599,327","89,517","1,842","1,132,730","1,132,176","1,072,338","59,838",554,"293,753","292,607","268,142","24,465","1,146","264,203","264,061","258,847","5,214",142
South Carolina - Counties,"1,133,660","1,133,660","1,068,597","65,063",0,"616,887","616,887","581,455","35,432",0,"252,724","252,724","228,307","24,417",0,"264,049","264,049","258,835","5,214",0
South Carolina - Municipalities,"612,396","555,184","530,730","24,454","57,212","569,453","515,289","490,883","24,406","54,164","41,662","39,883","39,835",48,"1,779","1,281",12,12,0,"1,269"
South Dakota - Total,"496,520","492,153","485,409","6,744",-,"212,717","210,212","206,377","3,835",-,"95,299","94,933","93,946",987,-,"188,504","187,008","185,086","1,922",-
South Dakota - State,"229,478","225,111","220,351","4,760","4,367","47,261","44,756","42,762","1,994","2,505","56,033","55,667","54,750",917,366,"126,184","124,688","122,839","1,849","1,496"
"South Dakota - Local, total","267,042","267,042","265,058","1,984",0,"165,456","165,456","163,615","1,841",0,"39,266","39,266","39,196",70,0,"62,320","62,320","62,247",73,0
South Dakota - Counties,"162,071","161,886","161,536",350,185,"64,318","64,264","63,942",322,54,"36,950","36,950","36,922",28,0,"60,803","60,672","60,672",0,131
South Dakota - Municipalities,"105,134","104,358","102,724","1,634",776,"101,172","100,396","98,877","1,519",776,"2,314","2,314","2,272",42,0,"1,648","1,648","1,575",73,0
Tennessee - Total,"4,182,242","3,916,308","3,656,552","259,756",-,"1,979,619","1,979,431","1,842,868","136,563",-,"846,786","841,500","732,678","108,822",-,"1,355,837","1,095,377","1,081,006","14,371",-
Tennessee - State,"1,475,610","1,209,683","1,189,800","19,883","265,927","223,217","223,029","213,845","9,184",188,"334,912","329,633","326,826","2,807","5,279","917,481","657,021","649,129","7,892","260,460"
"Tennessee - Local, total","2,706,632","2,706,625","2,466,752","239,873",7,"1,756,402","1,756,402","1,629,023","127,379",0,"511,874","511,867","405,852","106,015",7,"438,356","438,356","431,877","6,479",0
Tennessee - Counties,"1,338,110","1,337,391","1,228,771","108,620",719,"640,880","640,491","606,131","34,360",389,"336,756","336,524","268,246","68,278",232,"360,474","360,376","354,394","5,982",98
Tennessee - Municipalities,"1,369,518","1,369,234","1,237,981","131,253",284,"1,116,160","1,115,911","1,022,892","93,019",249,"175,378","175,343","137,606","37,737",35,"77,980","77,980","77,483",497,0
Texas - Total,"18,292,330","17,768,487","17,211,609","556,878",-,"8,197,607","8,195,011","7,901,724","293,287",-,"3,306,122","3,190,374","3,070,235","120,139",-,"6,788,601","6,383,102","6,239,650","143,452",-
Texas - State,"6,344,431","5,822,460","5,659,669","162,791","521,971","1,232,165","1,229,950","1,167,717","62,233","2,215","893,235","778,978","748,126","30,852","114,257","4,219,031","3,813,532","3,743,826","69,706","405,499"
"Texas - Local, total","11,947,899","11,946,027","11,551,940","394,087","1,872","6,965,442","6,965,061","6,734,007","231,054",381,"2,412,887","2,411,396","2,322,109","89,287","1,491","2,569,570","2,569,570","2,495,824","73,746",0
Texas - Counties,"6,003,107","5,998,596","5,782,938","215,658","4,511","1,805,722","1,804,657","1,735,565","69,092","1,065","1,882,212","1,880,321","1,802,685","77,636","1,891","2,315,173","2,313,618","2,244,688","68,930","1,555"
Texas - Municipalities,"5,954,486","5,933,271","5,755,638","177,633","21,215","5,155,955","5,146,244","4,985,078","161,166","9,711","533,070","531,075","519,424","11,651","1,995","265,461","255,952","251,136","4,816","9,509"
Utah - Total,"1,683,496","1,674,309","1,588,862","85,447",-,"743,285","743,136","723,273","19,863",-,"378,378","372,791","355,560","17,231",-,"561,833","558,382","510,029","48,353",-
Utah - State,"712,670","707,090","647,907","59,183","5,580","150,315","150,315","143,275","7,040",0,"189,739","184,159","179,485","4,674","5,580","372,616","372,616","325,147","47,469",0
"Utah - Local, total","970,826","967,219","940,955","26,264","3,607","592,970","592,821","579,998","12,823",149,"188,639","188,632","176,075","12,557",7,"189,217","185,766","184,882",884,"3,451"
Utah - Counties,"467,212","463,569","447,088","16,481","3,643","152,107","151,996","148,819","3,177",111,"125,888","125,807","113,387","12,420",81,"189,217","185,766","184,882",884,"3,451"
Utah - Municipalities,"502,099","500,645","490,910","9,735","1,454","439,259","437,820","428,222","9,598","1,439","62,840","62,825","62,688",137,15,0,0,0,0,0
Vermont - Total,"432,737","422,769","410,047","12,722",-,"200,458","193,677","183,377","10,300",-,"87,930","87,768","86,476","1,292",-,"144,349","141,324","140,194","1,130",-
Vermont - State,"311,653","301,963","295,851","6,112","9,690","85,713","79,194","75,470","3,724","6,519","82,048","81,902","80,644","1,258",146,"143,892","140,867","139,737","1,130","3,025"
"Vermont - Local, total","121,084","120,806","114,196","6,610",278,"114,745","114,483","107,907","6,576",262,"5,882","5,866","5,832",34,16,457,457,457,0,0
Vermont - Counties,"17,167","17,077","16,307",770,90,"14,666","14,592","13,853",739,74,"2,496","2,480","2,449",31,16,5,5,5,0,0
Vermont - Municipalities,"45,170","45,144","44,187",957,26,"43,320","43,294","42,337",957,26,"1,576","1,576","1,576",0,0,274,274,274,0,0
Virginia - Total,"6,540,559","6,162,830","5,872,823","290,007",-,"2,789,626","2,522,337","2,340,040","182,297",-,"1,021,514","1,019,646","984,178","35,468",-,"2,729,419","2,620,847","2,548,605","72,242",-
Virginia - State,"2,744,633","2,372,593","2,304,076","68,517","372,040","670,451","407,212","382,643","24,569","263,239","535,571","534,786","534,375",411,785,"1,538,611","1,430,595","1,387,058","43,537","108,016"
"Virginia - Local, total","3,795,926","3,790,237","3,568,747","221,490","5,689","2,119,175","2,115,125","1,957,397","157,728","4,050","485,943","484,860","449,803","35,057","1,083","1,190,808","1,190,252","1,161,547","28,705",556
Virginia - Counties,"1,952,195","1,905,071","1,758,031","147,040","47,124","1,146,946","1,142,522","1,023,250","119,272","4,424","297,396","296,290","274,201","22,089","1,106","507,853","466,259","460,580","5,679","41,594"
Virginia - Municipalities,"1,548,351","1,526,874","1,462,106","64,768","21,477","974,333","972,603","934,147","38,456","1,730","189,708","188,570","175,602","12,968","1,138","384,310","365,701","352,357","13,344","18,609"
Washington - Total,"5,158,552","5,006,553","4,824,082","182,471",-,"2,189,695","2,056,132","1,981,802","74,330",-,"1,237,778","1,219,612","1,198,698","20,914",-,"1,731,079","1,730,809","1,643,582","87,227",-
Washington - State,"1,764,410","1,612,504","1,523,510","88,994","151,906","438,529","305,035","267,123","37,912","133,494","327,028","308,862","300,982","7,880","18,166","998,853","998,607","955,405","43,202",246
"Washington - Local, total","3,394,142","3,394,049","3,300,572","93,477",93,"1,751,166","1,751,097","1,714,679","36,418",69,"910,750","910,750","897,716","13,034",0,"732,226","732,202","688,177","44,025",24
Washington - Counties,"1,980,291","1,969,076","1,900,388","68,688","11,215","603,564","599,895","587,522","12,373","3,669","704,160","702,979","690,039","12,940","1,181","672,567","666,202","622,827","43,375","6,365"
Washington - Municipalities,"1,643,759","1,424,135","1,399,354","24,781","219,624","1,270,112","1,150,364","1,126,327","24,037","119,748","227,471","207,771","207,677",94,"19,700","146,176","66,000","65,350",650,"80,176"
West Virginia - Total,"1,019,436","1,016,247","988,498","27,749",-,"394,602","394,602","380,443","14,159",-,"268,039","268,039","264,572","3,467",-,"356,795","353,606","343,483","10,123",-
West Virginia - State,"591,701","591,701","571,902","19,799",0,"81,031","81,031","74,138","6,893",0,"209,629","209,629","206,837","2,792",0,"301,041","301,041","290,927","10,114",0
"West Virginia - Local, total","427,735","424,546","416,596","7,950","3,189","313,571","313,571","306,305","7,266",0,"58,410","58,410","57,735",675,0,"55,754","52,565","52,556",9,"3,189"
West Virginia - Counties,"266,408","262,203","259,425","2,778","4,205","158,428","158,427","156,331","2,096",1,"51,319","51,220","50,547",673,99,"56,661","52,556","52,547",9,"4,105"
West Virginia - Municipalities,"162,346","162,343","157,171","5,172",3,"155,146","155,144","149,974","5,170",2,"7,190","7,190","7,188",2,0,10,9,9,0,1
Wisconsin - Total,"4,109,230","4,052,724","3,903,927","148,797",-,"1,869,257","1,862,479","1,766,843","95,636",-,"711,824","665,128","663,897","1,231",-,"1,528,149","1,525,117","1,473,187","51,930",-
Wisconsin - State,"1,388,792","1,332,594","1,314,649","17,945","56,198","51,250","44,780","44,275",505,"6,470","353,348","306,652","305,486","1,166","46,696","984,194","981,162","964,888","16,274","3,032"
"Wisconsin - Local, total","2,720,438","2,720,130","2,589,278","130,852",308,"1,818,007","1,817,699","1,722,568","95,131",308,"358,476","358,476","358,411",65,0,"543,955","543,955","508,299","35,656",0
Wisconsin - Counties,"1,406,511","1,404,647","1,325,562","79,085","1,864","585,159","583,295","539,927","43,368","1,864","284,020","284,020","283,959",61,0,"537,332","537,332","501,676","35,656",0
Wisconsin - Municipalities,"1,285,533","1,277,043","1,227,139","49,904","8,490","1,211,148","1,202,658","1,152,754","49,904","8,490","67,767","67,767","67,767",0,0,"6,618","6,618","6,618",0,0
Wyoming - Total,"551,255","547,365","526,955","20,410",-,"223,419","223,419","205,726","17,693",-,"126,532","123,510","121,731","1,779",-,"201,304","200,436","199,498",938,-
Wyoming - State,"249,164","245,274","245,081",193,"3,890","38,874","38,874","38,809",65,0,"79,305","76,283","76,282",1,"3,022","130,985","130,117","129,990",127,868
"Wyoming - Local, total","302,091","302,091","281,874","20,217",0,"184,545","184,545","166,917","17,628",0,"47,227","47,227","45,449","1,778",0,"70,319","70,319","69,508",811,0
Wyoming - Counties,"172,987","172,987","166,372","6,615",0,"70,264","70,264","66,128","4,136",0,"36,401","36,401","34,733","1,668",0,"66,322","66,322","65,511",811,0
Wyoming - Municipalities,"124,635","124,635","111,047","13,588",0,"113,475","113,475","99,997","13,478",0,"10,826","10,826","10,716",110,0,334,334,334,0,0
"a/For each state and the United States summary, the expenditure figures shown on the ""Local, total"" lines and the combined state-local total lines (opposite each state's name) exclude duplicative intergovernmental transactions. Thus, the ""Local, total"" lines include intergovernmental payments only to the state government and the combined state-local total lines exclude all intergovernmental payments.",,,,,,,,,,,,,,,,,,,,
