Nevada - State,"441,801","425,359","405,455","19,904","16,442","80,524","78,961","74,197","4,764","1,563","88,468","80,070","79,138",932,"8,398","272,809","266,328","252,120","14,208","6,481"
"Nevada - Local, total","1,937,264","1,936,020","1,902,625","33,395","1,244","1,101,847","1,101,847","1,076,546","25,301",0,"399,649","398,481","395,238","3,243","1,168","435,768","435,692","430,841","4,851",76
Nevada - Counties,"1,457,880","1,457,804","1,431,533","26,271",76,"800,232","800,232","777,590","22,642",0,"320,563","320,563","317,810","2,753",0,"337,085","337,009","336,133",876,76
Nevada - Municipalities,"616,595","478,216","471,092","7,124","138,379","438,826","301,615","298,956","2,659","137,211","79,086","77,918","77,428",490,"1,168","98,683","98,683","94,708","3,975",0
New Hampshire - Total,"744,369","742,575","723,339","19,236",-,"394,844","393,792","383,824","9,968",-,"151,068","150,326","146,708","3,618",-,"198,457","198,457","192,807","5,650",-
New Hampshire - State,"304,595","303,840","287,443","16,397",755,"62,259","62,246","55,117","7,129",13,"120,283","119,541","115,923","3,618",742,"122,053","122,053","116,403","5,650",0
"New Hampshire - Local, total","439,774","438,735","435,896","2,839","1,039","332,585","331,546","328,707","2,839","1,039","30,785","30,785","30,785",0,0,"76,404","76,404","76,404",0,0
New Hampshire - Counties,"122,075","122,034","122,016",18,41,"26,152","26,152","26,134",18,0,"19,521","19,480","19,480",0,41,"76,402","76,402","76,402",0,0
New Hampshire - Municipalities,"112,309","112,309","111,395",914,0,"108,644","108,644","107,730",914,0,"3,665","3,665","3,665",0,0,0,0,0,0,0
New Jersey - Total,"7,395,160","7,155,331","7,065,532","89,799",-,"3,713,110","3,518,642","3,481,817","36,825",-,"1,503,732","1,503,010","1,483,822","19,188",-,"2,178,318","2,133,679","2,099,893","33,786",-
New Jersey - State,"3,184,993","2,945,670","2,897,088","48,582","239,323","785,688","591,726","581,495","10,231","193,962","917,608","916,886","898,072","18,814",722,"1,481,697","1,437,058","1,417,521","19,537","44,639"
"New Jersey - Local, total","4,210,167","4,209,661","4,168,444","41,217",506,"2,927,422","2,926,916","2,900,322","26,594",506,"586,124","586,124","585,750",374,0,"696,621","696,621","682,372","14,249",0
New Jersey - Counties,"1,360,315","1,358,845","1,338,489","20,356","1,470","312,947","312,947","307,155","5,792",0,"349,277","349,277","348,962",315,0,"698,091","696,621","682,372","14,249","1,470"
New Jersey - Municipalities,"1,671,514","1,606,267","1,596,367","9,900","65,247","1,534,860","1,470,210","1,460,310","9,900","64,650","136,654","136,057","136,057",0,597,0,0,0,0,0
New Mexico - Total,"1,743,253","1,712,241","1,692,482","19,759",-,"714,340","687,256","674,339","12,917",-,"333,999","333,596","328,907","4,689",-,"694,914","691,389","689,236","2,153",-
New Mexico - State,"920,419","890,377","889,637",740,"30,042","151,466","124,407","124,406",1,"27,059","296,860","296,563","295,824",739,297,"472,093","469,407","469,407",0,"2,686"
"New Mexico - Local, total","822,834","821,864","802,845","19,019",970,"562,874","562,849","549,933","12,916",25,"37,139","37,033","33,083","3,950",106,"222,821","221,982","219,829","2,153",839
New Mexico - Counties,"410,720","403,968","394,170","9,798","6,752","175,049","171,759","167,573","4,186","3,290","13,062","12,978","9,497","3,481",84,"222,609","219,231","217,100","2,131","3,378"
New Mexico - Municipalities,"421,308","417,896","408,675","9,221","3,412","391,604","391,090","382,360","8,730",514,"24,161","24,055","23,586",469,106,"5,543","2,751","2,729",22,"2,792"
New York - Total,"20,892,008","20,428,925","19,738,730","690,195",-,"10,096,053","9,923,400","9,485,940","437,460",-,"4,337,538","4,143,963","4,072,280","71,683",-,"6,458,417","6,361,562","6,180,510","181,052",-
New York - State,"6,945,706","6,501,889","6,366,184","135,705","443,817","969,021","796,368","768,493","27,875","172,653","2,795,006","2,601,431","2,574,582","26,849","193,575","3,181,679","3,104,090","3,023,109","80,981","77,589"
"New York - Local, total","13,946,302","13,927,036","13,372,546","554,490","19,266","9,127,032","9,127,032","8,717,447","409,585",0,"1,542,532","1,542,532","1,497,698","44,834",0,"3,276,738","3,257,472","3,157,401","100,071","19,266"
New York - Counties,"3,997,153","3,977,887","3,906,073","71,814","19,266","1,969,078","1,969,078","1,903,100","65,978",0,"542,741","542,741","541,624","1,117",0,"1,485,334","1,466,068","1,461,349","4,719","19,266"
New York - Municipalities,"9,173,582","9,173,582","8,717,000","456,582",0,"6,541,340","6,541,340","6,222,128","319,212",0,"841,523","841,523","799,505","42,018",0,"1,790,719","1,790,719","1,695,367","95,352",0
North Carolina - Total,"5,878,442","5,743,416","5,430,160","313,256",-,"3,101,622","3,058,607","2,834,177","224,430",-,"883,361","792,688","748,330","44,358",-,"1,893,459","1,892,121","1,847,653","44,468",-
North Carolina - State,"2,641,385","2,509,909","2,417,404","92,505","131,476","541,221","500,418","447,792","52,626","40,803","774,447","683,774","663,333","20,441","90,673","1,325,717","1,325,717","1,306,279","19,438",0
"North Carolina - Local, total","3,237,057","3,233,507","3,012,756","220,751","3,550","2,560,401","2,558,189","2,386,385","171,804","2,212","108,914","108,914","84,997","23,917",0,"567,742","566,404","541,374","25,030","1,338"
North Carolina - Counties,"1,802,046","1,781,242","1,658,729","122,513","20,804","1,157,961","1,140,534","1,066,868","73,666","17,427","78,994","78,994","55,149","23,845",0,"565,091","561,714","536,712","25,002","3,377"
North Carolina - Municipalities,"1,459,443","1,452,265","1,354,027","98,238","7,178","1,424,803","1,417,655","1,319,517","98,138","7,148","29,920","29,920","29,848",72,0,"4,720","4,690","4,662",28,30
North Dakota - Total,"484,562","482,228","445,569","36,659",-,"195,782","195,776","186,835","8,941",-,"114,411","112,483","109,983","2,500",-,"174,369","173,969","148,751","25,218",-
North Dakota - State,"223,670","221,404","216,339","5,065","2,266","31,277","31,277","29,300","1,977",0,"93,414","91,547","89,074","2,473","1,867","98,979","98,580","97,965",615,399
"North Dakota - Local, total","260,892","260,824","229,230","31,594",68,"164,505","164,499","157,535","6,964",6,"20,997","20,936","20,909",27,61,"75,390","75,389","50,786","24,603",1
North Dakota - Counties,"160,354","160,191","132,506","27,685",163,"70,272","70,232","67,169","3,063",40,"15,769","15,708","15,689",19,61,"74,313","74,251","49,648","24,603",62
North Dakota - Municipalities,"102,960","100,633","96,724","3,909","2,327","96,456","94,267","90,366","3,901","2,189","5,234","5,228","5,220",8,6,"1,270","1,138","1,138",0,132
Ohio - Total,"7,718,058","7,345,177","7,146,628","198,549",-,"3,721,718","3,659,235","3,569,793","89,442",-,"1,843,575","1,755,792","1,734,612","21,180",-,"2,152,765","1,930,150","1,842,223","87,927",-
Ohio - State,"2,485,209","2,113,728","1,988,176","125,552","371,481","379,113","317,115","282,344","34,771","61,998","426,564","339,607","333,614","5,993","86,957","1,679,532","1,457,006","1,372,218","84,788","222,526"
"Ohio - Local, total","5,232,849","5,231,449","5,158,452","72,997","1,400","3,342,605","3,342,120","3,287,449","54,671",485,"1,417,011","1,416,185","1,400,998","15,187",826,"473,233","473,144","470,005","3,139",89
Ohio - Counties,"2,539,007","2,525,260","2,499,293","25,967","13,747","1,022,019","1,009,768","997,372","12,396","12,251","1,083,267","1,082,755","1,072,229","10,526",512,"433,721","432,737","429,692","3,045",984
Ohio - Municipalities,"2,474,117","2,442,977","2,402,961","40,016","31,140","2,081,596","2,069,812","2,034,551","35,261","11,784","334,752","332,758","328,097","4,661","1,994","57,768","40,407","40,313",94,"17,361"
Oklahoma - Total,"2,171,406","2,143,475","2,074,806","68,669",-,"1,026,168","1,026,168","975,382","50,786",-,"410,200","391,276","382,001","9,275",-,"735,038","726,031","717,423","8,608",-
Oklahoma - State,"1,079,234","1,051,428","1,030,981","20,447","27,806","181,408","181,408","172,879","8,529",0,"300,738","281,939","276,042","5,897","18,799","597,088","588,081","582,060","6,021","9,007"
"Oklahoma - Local, total","1,092,172","1,092,047","1,043,825","48,222",125,"844,760","844,760","802,503","42,257",0,"109,462","109,337","105,959","3,378",125,"137,950","137,950","135,363","2,587",0
Oklahoma - Counties,"328,728","328,593","321,250","7,343",135,"136,786","136,786","133,284","3,502",0,"54,520","54,395","52,887","1,508",125,"137,422","137,412","135,079","2,333",10
Oklahoma - Municipalities,"763,454","763,454","722,575","40,879",0,"707,974","707,974","669,219","38,755",0,"54,942","54,942","53,072","1,870",0,538,538,284,254,0
Oregon - Total,"3,512,150","3,299,854","3,187,222","112,632",-,"1,316,709","1,315,523","1,253,996","61,527",-,"836,825","766,942","731,006","35,936",-,"1,358,616","1,217,389","1,202,220","15,169",-
Oregon - State,"1,675,557","1,463,779","1,440,889","22,890","211,778","201,687","200,548","191,734","8,814","1,139","619,839","550,417","548,897","1,520","69,422","854,031","712,814","700,258","12,556","141,217"
"Oregon - Local, total","1,836,593","1,836,075","1,746,333","89,742",518,"1,115,022","1,114,975","1,062,262","52,713",47,"216,986","216,525","182,109","34,416",461,"504,585","504,575","501,962","2,613",10
Oregon - Counties,"1,035,634","1,034,358","986,270","48,088","1,276","365,150","364,310","353,230","11,080",840,"168,561","168,547","134,152","34,395",14,"501,923","501,501","498,888","2,613",422
Oregon - Municipalities,"805,578","801,717","760,063","41,654","3,861","751,948","750,665","709,032","41,633","1,283","48,133","47,978","47,957",21,155,"5,497","3,074","3,074",0,"2,423"
Pennsylvania - Total,"9,188,219","9,053,324","8,885,555","167,769",-,"3,775,827","3,743,124","3,644,769","98,355",-,"1,807,703","1,759,592","1,726,248","33,344",-,"3,604,689","3,550,608","3,514,538","36,070",-
Pennsylvania - State,"3,651,539","3,516,644","3,460,125","56,519","134,895","1,066,379","1,033,676","997,119","36,557","32,703","447,273","399,162","397,072","2,090","48,111","2,137,887","2,083,806","2,065,934","17,872","54,081"
"Pennsylvania - Local, total","5,536,680","5,536,680","5,425,430","111,250",0,"2,709,448","2,709,448","2,647,650","61,798",0,"1,360,430","1,360,430","1,329,176","31,254",0,"1,466,802","1,466,802","1,448,604","18,198",0
Pennsylvania - Counties,"2,403,603","2,403,603","2,339,794","63,809",0,"340,743","340,743","326,386","14,357",0,"966,283","966,283","935,029","31,254",0,"1,096,577","1,096,577","1,078,379","18,198",0
Pennsylvania - Municipalities,"2,191,015","2,191,015","2,173,243","17,772",0,"1,463,043","1,463,043","1,445,271","17,772",0,"357,747","357,747","357,747",0,0,"370,225","370,225","370,225",0,0
Rhode Island - Total,"815,729","815,626","791,184","24,442",-,"439,315","439,212","424,868","14,344",-,"146,371","146,371","139,444","6,927",-,"230,043","230,043","226,872","3,171",-
Rhode Island - State,"418,908","418,805","402,992","15,813",103,"84,966","84,863","79,128","5,735",103,"124,506","124,506","117,582","6,924",0,"209,436","209,436","206,282","3,154",0
"Rhode Island - Local, total","396,821","396,821","388,192","8,629",0,"354,349","354,349","345,740","8,609",0,"21,865","21,865","21,862",3,0,"20,607","20,607","20,590",17,0
Rhode Island - Municipalities,"251,155","251,155","248,367","2,788",0,"216,285","216,285","213,517","2,768",0,"14,263","14,263","14,260",3,0,"20,607","20,607","20,590",17,0
South Carolina - Total,"2,337,526","2,298,543","2,223,850","74,693",-,"1,247,145","1,237,484","1,180,999","56,485",-,"384,907","355,728","347,068","8,660",-,"705,474","705,331","695,783","9,548",-
South Carolina - State,"751,077","714,664","708,135","6,529","36,413","176,548","167,338","166,135","1,203","9,210","123,226","96,023","95,995",28,"27,203","451,303","451,303","446,005","5,298",0
"South Carolina - Local, total","1,586,449","1,583,879","1,515,715","68,164","2,570","1,070,597","1,070,146","1,014,864","55,282",451,"261,681","259,705","251,073","8,632","1,976","254,171","254,028","249,778","4,250",143
South Carolina - Counties,"1,063,638","1,058,565","1,012,761","45,804","5,073","584,516","584,516","551,577","32,939",0,"227,630","222,563","213,948","8,615","5,067","251,492","251,486","247,236","4,250",6
South Carolina - Municipalities,"530,265","525,314","502,954","22,360","4,951","487,014","485,630","463,287","22,343","1,384","39,645","37,142","37,125",17,"2,503","3,606","2,542","2,542",0,"1,064"
South Dakota - Total,"478,030","473,931","466,439","7,492",-,"203,697","201,266","195,896","5,370",-,"90,463","90,110","89,374",736,-,"183,870","182,555","181,169","1,386",-
South Dakota - State,"225,937","221,838","216,851","4,987","4,099","46,311","43,880","40,905","2,975","2,431","53,233","52,880","52,181",699,353,"126,393","125,078","123,765","1,313","1,315"
"South Dakota - Local, total","252,093","252,093","249,588","2,505",0,"157,386","157,386","154,991","2,395",0,"37,230","37,230","37,193",37,0,"57,477","57,477","57,404",73,0
South Dakota - Counties,"146,856","146,439","145,969",470,417,"55,919","55,662","55,229",433,257,"34,750","34,750","34,713",37,0,"56,187","56,027","56,027",0,160
South Dakota - Municipalities,"106,316","105,216","103,181","2,035","1,100","102,386","101,286","99,324","1,962","1,100","2,480","2,480","2,480",0,0,"1,450","1,450","1,377",73,0
Tennessee - Total,"3,971,839","3,721,865","3,562,300","159,565",-,"1,810,700","1,810,523","1,738,624","71,899",-,"776,869","772,541","714,028","58,513",-,"1,384,270","1,138,801","1,109,648","29,153",-
Tennessee - State,"1,439,370","1,189,396","1,165,269","24,127","249,974","209,212","209,035","203,545","5,490",177,"312,164","307,836","304,924","2,912","4,328","917,994","672,525","656,800","15,725","245,469"
"Tennessee - Local, total","2,532,469","2,532,469","2,397,031","135,438",0,"1,601,488","1,601,488","1,535,079","66,409",0,"464,705","464,705","409,104","55,601",0,"466,276","466,276","452,848","13,428",0
Tennessee - Counties,"1,244,949","1,244,634","1,162,592","82,042",315,"543,860","543,728","520,158","23,570",132,"318,179","318,125","272,705","45,420",54,"382,911","382,781","369,729","13,052",130
Tennessee - Municipalities,"1,290,206","1,287,835","1,234,439","53,396","2,371","1,060,131","1,057,760","1,014,921","42,839","2,371","146,580","146,580","136,399","10,181",0,"83,495","83,495","83,119",376,0
Texas - Total,"17,133,556","16,629,633","16,131,268","498,365",-,"7,695,214","7,693,560","7,464,829","228,731",-,"3,109,096","2,992,197","2,912,510","79,687",-,"6,329,246","5,943,876","5,753,929","189,947",-
Texas - State,"6,063,292","5,561,752","5,417,846","143,906","501,540","1,136,398","1,134,902","1,094,279","40,623","1,496","833,237","718,563","692,914","25,649","114,674","4,093,657","3,708,287","3,630,653","77,634","385,370"
"Texas - Local, total","11,070,264","11,067,881","10,713,422","354,459","2,383","6,558,816","6,558,658","6,370,550","188,108",158,"2,275,859","2,273,634","2,219,596","54,038","2,225","2,235,589","2,235,589","2,123,276","112,313",0
Texas - Counties,"5,745,833","5,745,793","5,523,821","221,972",40,"1,677,367","1,677,354","1,616,382","60,972",13,"1,857,159","1,857,133","1,808,404","48,729",26,"2,211,307","2,211,306","2,099,035","112,271",1
Texas - Municipalities,"5,320,742","5,308,172","5,176,624","131,548","12,570","4,867,827","4,867,388","4,741,191","126,197",439,"418,726","416,501","411,192","5,309","2,225","34,189","24,283","24,241",42,"9,906"
Utah - Total,"1,556,478","1,547,731","1,474,720","73,011",-,"665,325","665,185","642,925","22,260",-,"346,260","341,343","336,222","5,121",-,"544,893","541,203","495,573","45,630",-
Utah - State,"694,432","689,515","630,827","58,688","4,917","154,249","154,249","143,801","10,448",0,"182,915","177,998","174,011","3,987","4,917","357,268","357,268","313,015","44,253",0
"Utah - Local, total","862,046","858,216","843,893","14,323","3,830","511,076","510,936","499,124","11,812",140,"163,345","163,345","162,211","1,134",0,"187,625","183,935","182,558","1,377","3,690"
Utah - Counties,"434,385","430,539","424,028","6,511","3,846","142,868","142,761","138,683","4,078",107,"103,892","103,843","102,787","1,056",49,"187,625","183,935","182,558","1,377","3,690"
Utah - Municipalities,"429,755","427,677","419,865","7,812","2,078","370,253","368,175","360,441","7,734","2,078","59,502","59,502","59,424",78,0,0,0,0,0,0
Vermont - Total,"415,116","406,396","395,595","10,801",-,"190,901","185,029","177,247","7,782",-,"84,802","84,623","82,956","1,667",-,"139,413","136,744","135,392","1,352",-
Vermont - State,"300,467","292,047","285,441","6,606","8,420","83,029","77,417","73,795","3,622","5,612","78,315","78,176","76,544","1,632",139,"139,123","136,454","135,102","1,352","2,669"
"Vermont - Local, total","114,649","114,349","110,154","4,195",300,"107,872","107,612","103,452","4,160",260,"6,487","6,447","6,412",35,40,290,290,290,0,0
Vermont - Counties,"16,002","15,891","15,461",430,111,"13,024","12,953","12,549",404,71,"2,939","2,899","2,873",26,40,39,39,39,0,0
Vermont - Municipalities,"42,055","41,981","41,297",684,74,"40,083","40,009","39,325",684,74,"1,723","1,723","1,723",0,0,249,249,249,0,0
Virginia - Total,"6,254,382","6,082,864","5,822,681","260,183",-,"2,427,059","2,368,355","2,198,972","169,383",-,"1,030,483","1,027,918","979,707","48,211",-,"2,796,840","2,686,591","2,644,002","42,589",-
Virginia - State,"2,464,258","2,293,385","2,259,159","34,226","170,873","435,079","376,388","362,840","13,548","58,691","529,258","526,696","526,272",424,"2,562","1,499,921","1,390,301","1,370,047","20,254","109,620"
"Virginia - Local, total","3,790,124","3,789,479","3,563,522","225,957",645,"1,991,980","1,991,967","1,836,132","155,835",13,"501,225","501,222","453,435","47,787",3,"1,296,919","1,296,290","1,273,955","22,335",629
Virginia - Counties,"1,871,020","1,844,581","1,696,774","147,807","26,439","1,104,706","1,104,693","984,637","120,056",13,"304,239","304,236","277,585","26,651",3,"462,075","435,652","434,552","1,100","26,423"
Virginia - Municipalities,"1,438,898","1,419,739","1,359,123","60,616","19,159","888,754","887,274","851,495","35,779","1,480","198,780","196,986","175,850","21,136","1,794","351,365","335,479","331,778","3,701","15,886"
Washington - Total,"4,969,043","4,824,091","4,660,466","163,625",-,"2,087,067","1,960,790","1,898,806","61,984",-,"1,153,664","1,135,011","1,114,093","20,918",-,"1,728,312","1,728,290","1,647,567","80,723",-
Washington - State,"1,762,696","1,617,878","1,538,575","79,303","144,818","419,197","293,032","263,268","29,764","126,165","303,173","284,520","281,852","2,668","18,653","1,040,326","1,040,326","993,455","46,871",0
"Washington - Local, total","3,206,347","3,206,213","3,121,891","84,322",134,"1,667,870","1,667,758","1,635,538","32,220",112,"850,491","850,491","832,241","18,250",0,"687,986","687,964","654,112","33,852",22
Washington - Counties,"1,887,715","1,876,320","1,809,950","66,370","11,395","592,679","586,317","571,241","15,076","6,362","660,003","659,164","641,514","17,650",839,"635,033","630,839","597,195","33,644","4,194"
Washington - Municipalities,"1,515,009","1,329,141","1,311,249","17,892","185,868","1,174,107","1,080,689","1,063,605","17,084","93,418","209,325","191,327","190,727",600,"17,998","131,577","57,125","56,917",208,"74,452"
West Virginia - Total,"1,023,057","1,018,975","987,576","31,399",-,"387,776","387,736","368,264","19,472",-,"278,305","278,248","274,060","4,188",-,"356,976","352,991","345,252","7,739",-
West Virginia - State,"601,394","601,337","578,625","22,712",57,"84,441","84,441","72,949","11,492",0,"215,915","215,858","212,377","3,481",57,"301,038","301,038","293,299","7,739",0
"West Virginia - Local, total","421,663","417,638","408,951","8,687","4,025","303,335","303,295","295,315","7,980",40,"62,390","62,390","61,683",707,0,"55,938","51,953","51,953",0,"3,985"
West Virginia - Counties,"262,927","258,659","254,483","4,176","4,268","151,601","151,598","148,129","3,469",3,"55,390","55,108","54,401",707,282,"55,936","51,953","51,953",0,"3,983"
West Virginia - Municipalities,"158,981","158,979","154,468","4,511",2,"151,697","151,697","147,186","4,511",0,"7,282","7,282","7,282",0,0,2,0,0,0,2
Wisconsin - Total,"4,086,167","3,984,657","3,862,388","122,269",-,"1,858,608","1,852,116","1,778,092","74,024",-,"693,270","652,826","652,234",592,-,"1,534,289","1,479,715","1,432,062","47,653",-
Wisconsin - State,"1,490,218","1,389,061","1,362,278","26,783","101,157","111,020","104,881","103,946",935,"6,139","343,636","303,192","302,689",503,"40,444","1,035,562","980,988","955,643","25,345","54,574"
"Wisconsin - Local, total","2,595,949","2,595,596","2,500,110","95,486",353,"1,747,588","1,747,235","1,674,146","73,089",353,"349,634","349,634","349,545",89,0,"498,727","498,727","476,419","22,308",0
Wisconsin - Counties,"1,315,759","1,312,062","1,254,895","57,167","3,697","547,736","544,039","509,269","34,770","3,697","274,552","274,552","274,463",89,0,"493,471","493,471","471,163","22,308",0
Wisconsin - Municipalities,"1,247,137","1,241,911","1,205,538","36,373","5,226","1,174,325","1,169,099","1,132,726","36,373","5,226","67,556","67,556","67,556",0,0,"5,256","5,256","5,256",0,0
Wyoming - Total,"576,740","572,412","545,175","27,237",-,"232,804","232,804","209,179","23,625",-,"130,329","127,215","124,795","2,420",-,"213,607","212,393","211,201","1,192",-
Wyoming - State,"265,995","261,667","260,724",943,"4,328","39,775","39,775","39,649",126,0,"82,987","79,873","79,313",560,"3,114","143,233","142,019","141,762",257,"1,214"
"Wyoming - Local, total","310,745","310,745","284,451","26,294",0,"193,029","193,029","169,530","23,499",0,"47,342","47,342","45,482","1,860",0,"70,374","70,374","69,439",935,0
Wyoming - Counties,"178,632","178,632","171,657","6,975",0,"72,090","72,090","67,733","4,357",0,"36,485","36,485","34,802","1,683",0,"70,057","70,057","69,122",935,0
Wyoming - Municipalities,"132,113","132,113","112,794","19,319",0,"120,939","120,939","101,797","19,142",0,"10,857","10,857","10,680",177,0,317,317,317,0,0
Note: Local government data are estimates subject to variability.,,,,,,,,,,,,,,,,,,,,
"a/For each state and the United States summary, the expenditure figures shown on the ""Local, total"" lines and the combined state-local total lines (opposite each state's name) exclude duplicative intergovernmental transactions. Thus, the ""Local, total"" lines include intergovernmental payments only to the state government and the combined state-local total lines exclude all intergovernmental payments.",,,,,,,,,,,,,,,,,,,,
