"Nevada - Local, total","1,813,575","1,811,449","1,750,564","60,885","2,126","997,688","997,688","956,516","41,172",0,"379,153","378,230","366,076","12,154",923,"436,734","435,531","427,972","7,559","1,203"
Nevada - Counties,"1,375,837","1,374,634","1,320,197","54,437","1,203","724,097","724,097","688,895","35,202",0,"305,300","305,300","293,547","11,753",0,"346,440","345,237","337,755","7,482","1,203"
Nevada - Municipalities,"557,157","436,815","430,367","6,448","120,342","393,010","273,591","267,621","5,970","119,419","73,853","72,930","72,529",401,923,"90,294","90,294","90,217",77,0
New Hampshire - Total,"674,426","674,426","663,498","10,928",-,"350,398","350,398","345,393","5,005",-,"139,743","139,743","137,072","2,671",-,"184,285","184,285","181,033","3,252",-
New Hampshire - State,"285,386","282,111","272,498","9,613","3,275","56,624","55,519","51,206","4,313","1,105","114,663","112,581","109,913","2,668","2,082","114,099","114,011","111,379","2,632",88
"New Hampshire - Local, total","392,315","392,315","391,000","1,315",0,"294,879","294,879","294,187",692,0,"27,162","27,162","27,159",3,0,"70,274","70,274","69,654",620,0
New Hampshire - Counties,"107,856","107,856","107,056",800,0,"22,263","22,263","22,086",177,0,"15,319","15,319","15,316",3,0,"70,274","70,274","69,654",620,0
New Hampshire - Municipalities,"110,359","110,359","110,059",300,0,"106,338","106,338","106,038",300,0,"4,021","4,021","4,021",0,0,0,0,0,0,0
New Jersey - Total,"6,992,284","6,992,284","6,869,592","122,692",-,"3,403,095","3,403,095","3,349,306","53,789",-,"1,428,989","1,428,989","1,407,960","21,029",-,"2,160,200","2,160,200","2,112,326","47,874",-
New Jersey - State,"3,140,921","2,954,711","2,901,005","53,706","186,210","753,597","620,907","600,500","20,407","132,690","867,671","863,155","844,805","18,350","4,516","1,519,653","1,470,649","1,455,700","14,949","49,004"
"New Jersey - Local, total","4,037,840","4,037,573","3,968,587","68,986",267,"2,782,455","2,782,188","2,748,806","33,382",267,"565,834","565,834","563,155","2,679",0,"689,551","689,551","656,626","32,925",0
New Jersey - Counties,"1,347,245","1,342,213","1,289,458","52,755","5,032","312,195","312,195","295,004","17,191",0,"340,467","340,467","337,828","2,639",0,"694,583","689,551","656,626","32,925","5,032"
New Jersey - Municipalities,"1,563,974","1,554,095","1,543,078","11,017","9,879","1,432,446","1,424,266","1,413,280","10,986","8,180","131,404","129,829","129,798",31,"1,575",124,0,0,0,124
New Mexico - Total,"1,508,560","1,508,560","1,448,263","60,297",-,"646,130","646,130","615,829","30,301",-,"315,603","315,603","294,312","21,291",-,"546,827","546,827","538,122","8,705",-
New Mexico - State,"727,114","703,542","693,913","9,629","23,572","135,073","114,939","108,268","6,671","20,134","262,438","262,425","260,116","2,309",13,"329,603","326,178","325,529",649,"3,425"
"New Mexico - Local, total","805,408","805,018","754,350","50,668",390,"531,345","531,191","507,561","23,630",154,"53,189","53,178","34,196","18,982",11,"220,874","220,649","212,593","8,056",225
New Mexico - Counties,"422,558","419,404","378,029","41,375","3,154","174,238","173,056","158,153","14,903","1,182","29,955","29,840","11,402","18,438",115,"218,365","216,508","208,474","8,034","1,857"
New Mexico - Municipalities,"388,886","385,614","376,321","9,293","3,272","358,690","358,135","349,408","8,727",555,"23,338","23,338","22,794",544,0,"6,858","4,141","4,119",22,"2,717"
New York - Total,"19,390,858","19,390,858","18,390,215","1,000,643",-,"9,284,057","9,284,057","8,785,013","499,044",-,"4,335,060","4,335,060","4,146,468","188,592",-,"5,771,741","5,771,741","5,458,734","313,007",-
New York - State,"6,886,916","6,498,852","6,126,103","372,749","388,064","945,549","797,377","738,803","58,574","148,172","3,071,660","2,895,264","2,797,405","97,859","176,396","2,869,707","2,806,211","2,589,895","216,316","63,496"
"New York - Local, total","13,040,162","12,892,006","12,264,112","627,894","148,156","8,486,680","8,486,680","8,046,210","440,470",0,"1,439,796","1,439,796","1,349,063","90,733",0,"3,113,686","2,965,530","2,868,839","96,691","148,156"
New York - Counties,"3,817,746","3,768,579","3,669,893","98,686","49,167","1,784,776","1,784,776","1,733,879","50,897",0,"521,476","521,476","519,810","1,666",0,"1,511,494","1,462,327","1,416,204","46,123","49,167"
New York - Municipalities,"8,555,983","8,456,994","7,951,478","505,516","98,989","6,171,492","6,171,492","5,804,074","367,418",0,"783,173","783,173","695,641","87,532",0,"1,601,318","1,502,329","1,451,763","50,566","98,989"
North Carolina - Total,"5,743,375","5,743,375","5,277,186","466,189",-,"2,713,236","2,713,236","2,455,686","257,550",-,"942,576","942,576","879,244","63,332",-,"2,087,563","2,087,563","1,942,256","145,307",-
North Carolina - State,"2,835,485","2,655,475","2,547,281","108,194","180,010","385,973","319,692","279,435","40,257","66,281","896,053","818,057","804,143","13,914","77,996","1,553,459","1,517,726","1,463,703","54,023","35,733"
"North Carolina - Local, total","3,092,620","3,087,900","2,729,905","357,995","4,720","2,397,214","2,393,544","2,176,251","217,293","3,670","124,633","124,519","75,101","49,418",114,"570,773","569,837","478,553","91,284",936
North Carolina - Counties,"1,745,206","1,727,206","1,436,356","290,850","18,000","1,067,157","1,054,119","903,894","150,225","13,038","103,826","103,693","54,352","49,341",133,"574,223","569,394","478,110","91,284","4,829"
North Carolina - Municipalities,"1,367,525","1,360,344","1,293,276","67,068","7,181","1,346,237","1,339,075","1,272,084","66,991","7,162","20,826","20,826","20,749",77,0,462,443,443,0,19
North Dakota - Total,"377,134","377,134","342,713","34,421",-,"153,168","153,168","148,679","4,489",-,"82,704","82,704","81,358","1,346",-,"141,262","141,262","112,676","28,586",-
North Dakota - State,"193,557","191,060","162,308","28,752","2,497","24,075","23,977","23,324",653,98,"66,234","64,667","63,346","1,321","1,567","103,248","102,416","75,638","26,778",832
"North Dakota - Local, total","186,122","186,074","180,405","5,669",48,"129,199","129,191","125,355","3,836",8,"18,047","18,037","18,012",25,10,"38,876","38,846","37,038","1,808",30
North Dakota - Counties,"105,781","105,661","102,017","3,644",120,"54,309","54,272","52,456","1,816",37,"13,729","13,719","13,699",20,10,"37,743","37,670","35,862","1,808",73
North Dakota - Municipalities,"81,611","80,330","78,305","2,025","1,281","75,984","74,865","72,845","2,020","1,119","4,289","4,289","4,284",5,0,"1,338","1,176","1,176",0,162
Ohio - Total,"6,723,586","6,723,586","6,536,699","186,887",-,"3,227,820","3,227,820","3,114,191","113,629",-,"1,678,394","1,678,394","1,650,940","27,454",-,"1,817,372","1,817,372","1,771,568","45,804",-
Ohio - State,"2,309,551","1,971,628","1,896,433","75,195","337,923","401,761","293,088","268,281","24,807","108,673","366,278","317,292","307,284","10,008","48,986","1,541,512","1,361,248","1,320,868","40,380","180,264"
"Ohio - Local, total","4,753,554","4,751,958","4,640,266","111,692","1,596","2,935,331","2,934,732","2,845,910","88,822",599,"1,362,097","1,361,102","1,343,656","17,446",995,"456,126","456,124","450,700","5,424",2
Ohio - Counties,"2,314,463","2,310,274","2,284,396","25,878","4,189","846,249","846,003","835,022","10,981",246,"1,053,002","1,051,870","1,042,365","9,505","1,132","415,212","412,401","407,009","5,392","2,811"
Ohio - Municipalities,"2,245,021","2,224,326","2,147,099","77,227","20,695","1,878,576","1,872,806","1,803,552","69,254","5,770","309,370","307,797","299,856","7,941","1,573","57,075","43,723","43,691",32,"13,352"
Oklahoma - Total,"1,838,445","1,838,445","1,783,978","54,467",-,"851,386","851,386","814,545","36,841",-,"368,138","368,138","365,069","3,069",-,"618,921","618,921","604,364","14,557",-
Oklahoma - State,"964,230","927,191","910,029","17,162","37,039","156,779","156,767","149,391","7,376",12,"286,824","271,341","268,979","2,362","15,483","520,627","499,083","491,659","7,424","21,544"
"Oklahoma - Local, total","911,256","911,254","873,949","37,305",2,"694,619","694,619","665,154","29,465",0,"96,799","96,797","96,090",707,2,"119,838","119,838","112,705","7,133",0
Oklahoma - Counties,"279,381","278,722","266,657","12,065",659,"108,701","108,701","103,894","4,807",0,"50,735","50,729","50,581",148,6,"119,945","119,292","112,182","7,110",653
Oklahoma - Municipalities,"632,532","632,532","607,292","25,240",0,"585,918","585,918","561,260","24,658",0,"46,068","46,068","45,509",559,0,546,546,523,23,0
Oregon - Total,"2,812,421","2,812,421","2,760,705","51,716",-,"1,141,282","1,141,282","1,105,527","35,755",-,"596,913","596,913","594,274","2,639",-,"1,074,226","1,074,226","1,060,904","13,322",-
Oregon - State,"1,347,875","1,218,520","1,203,817","14,703","129,355","154,778","154,672","150,726","3,946",106,"464,585","435,649","434,356","1,293","28,936","728,512","628,199","618,735","9,464","100,313"
"Oregon - Local, total","1,594,466","1,593,901","1,556,888","37,013",565,"986,614","986,610","954,801","31,809",4,"161,623","161,264","159,918","1,346",359,"446,229","446,027","442,169","3,858",202
Oregon - Counties,"901,402","899,358","883,884","15,474","2,044","337,773","337,315","327,009","10,306",458,"118,779","118,738","117,428","1,310",41,"444,850","443,305","439,447","3,858","1,545"
Oregon - Municipalities,"706,571","694,282","672,743","21,539","12,289","660,928","649,295","627,792","21,503","11,633","43,084","42,526","42,490",36,558,"2,559","2,461","2,461",0,98
Pennsylvania - Total,"8,429,849","8,429,849","8,156,198","273,651",-,"3,262,944","3,262,944","3,165,687","97,257",-,"1,843,188","1,843,188","1,814,932","28,256",-,"3,323,717","3,323,717","3,175,579","148,138",-
Pennsylvania - State,"3,544,331","3,418,680","3,266,288","152,392","125,651","934,943","889,546","847,426","42,120","45,397","589,840","551,331","549,367","1,964","38,509","2,019,548","1,977,803","1,869,495","108,308","41,745"
"Pennsylvania - Local, total","5,011,169","5,011,169","4,889,910","121,259",0,"2,373,398","2,373,398","2,318,261","55,137",0,"1,291,857","1,291,857","1,265,565","26,292",0,"1,345,914","1,345,914","1,306,084","39,830",0
Pennsylvania - Counties,"2,245,974","2,245,784","2,178,985","66,799",190,"257,949","257,949","253,118","4,831",0,"918,137","918,137","892,902","25,235",0,"1,069,888","1,069,698","1,032,965","36,733",190
Pennsylvania - Municipalities,"1,961,800","1,961,800","1,933,913","27,887",0,"1,344,192","1,344,192","1,320,459","23,733",0,"341,392","341,392","340,335","1,057",0,"276,216","276,216","273,119","3,097",0
Rhode Island - Total,"697,509","697,509","689,118","8,391",-,"360,061","360,061","356,527","3,534",-,"127,997","127,997","126,495","1,502",-,"209,451","209,451","206,096","3,355",-
Rhode Island - State,"373,426","373,426","366,877","6,549",0,"72,379","72,379","70,509","1,870",0,"108,940","108,940","107,509","1,431",0,"192,107","192,107","188,859","3,248",0
"Rhode Island - Local, total","324,083","324,083","322,241","1,842",0,"287,682","287,682","286,018","1,664",0,"19,057","19,057","18,986",71,0,"17,344","17,344","17,237",107,0
Rhode Island - Municipalities,"208,904","208,904","208,395",509,0,"179,591","179,591","179,190",401,0,"11,969","11,969","11,968",1,0,"17,344","17,344","17,237",107,0
South Carolina - Total,"2,026,718","2,026,718","1,975,091","51,627",-,"1,061,209","1,061,209","1,019,265","41,944",-,"289,799","289,799","288,980",819,-,"675,710","675,710","666,846","8,864",-
South Carolina - State,"737,968","701,453","692,020","9,433","36,515","168,659","152,879","146,317","6,562","15,780","86,132","66,019","65,829",190,"20,113","483,177","482,555","479,874","2,681",622
"South Carolina - Local, total","1,329,087","1,325,265","1,283,071","42,194","3,822","908,777","908,330","872,948","35,382",447,"227,025","223,780","223,151",629,"3,245","193,285","193,155","186,972","6,183",130
South Carolina - Counties,"879,542","873,060","849,827","23,233","6,482","492,110","492,074","475,580","16,494",36,"196,080","189,634","189,078",556,"6,446","191,352","191,352","185,169","6,183",0
South Carolina - Municipalities,"460,830","452,205","433,244","18,961","8,625","421,102","416,256","397,368","18,888","4,846","36,491","34,146","34,073",73,"2,345","3,237","1,803","1,803",0,"1,434"
South Dakota - Total,"411,596","411,596","396,883","14,713",-,"169,379","169,379","163,173","6,206",-,"77,543","77,543","77,380",163,-,"164,674","164,674","156,330","8,344",-
South Dakota - State,"198,906","195,524","187,922","7,602","3,382","35,935","33,785","32,070","1,715","2,150","46,708","46,512","46,354",158,196,"116,263","115,227","109,498","5,729","1,036"
"South Dakota - Local, total","216,093","216,072","208,961","7,111",21,"135,594","135,594","131,103","4,491",0,"31,052","31,031","31,026",5,21,"49,447","49,447","46,832","2,615",0
South Dakota - Counties,"125,825","125,489","122,589","2,900",336,"47,613","47,428","47,148",280,185,"29,154","29,133","29,128",5,21,"49,058","48,928","46,313","2,615",130
South Dakota - Municipalities,"93,007","90,581","86,370","4,211","2,426","90,591","88,166","83,955","4,211","2,425","1,896","1,896","1,896",0,0,520,519,519,0,1
Tennessee - Total,"3,259,806","3,259,806","3,180,484","79,322",-,"1,628,796","1,628,796","1,572,022","56,774",-,"621,765","621,765","611,958","9,807",-,"1,009,245","1,009,245","996,504","12,741",-
Tennessee - State,"1,273,653","1,046,030","1,028,735","17,295","227,623","177,982","177,445","168,721","8,724",537,"285,064","276,910","275,014","1,896","8,154","810,607","591,675","585,000","6,675","218,932"
"Tennessee - Local, total","2,213,776","2,213,776","2,151,749","62,027",0,"1,451,351","1,451,351","1,403,301","48,050",0,"344,855","344,855","336,944","7,911",0,"417,570","417,570","411,504","6,066",0
Tennessee - Counties,"1,080,133","1,077,190","1,040,057","37,133","2,943","482,510","481,525","458,294","23,231",985,"244,245","242,817","234,981","7,836","1,428","353,378","352,848","346,782","6,066",530
Tennessee - Municipalities,"1,136,951","1,136,586","1,111,692","24,894",365,"970,168","969,826","945,007","24,819",342,"102,061","102,038","101,963",75,23,"64,722","64,722","64,722",0,0
Texas - Total,"14,374,707","14,374,707","13,907,201","467,506",-,"6,530,808","6,530,808","6,285,064","245,744",-,"2,578,404","2,578,404","2,478,701","99,703",-,"5,265,495","5,265,495","5,143,436","122,059",-
Texas - State,"5,228,587","4,752,530","4,635,670","116,860","476,057","828,694","824,913","767,126","57,787","3,781","771,259","671,540","670,262","1,278","99,719","3,628,634","3,256,077","3,198,282","57,795","372,557"
"Texas - Local, total","9,623,894","9,622,177","9,271,531","350,646","1,717","5,705,971","5,705,895","5,517,938","187,957",76,"1,908,505","1,906,864","1,808,439","98,425","1,641","2,009,418","2,009,418","1,945,154","64,264",0
Texas - Counties,"4,946,570","4,941,971","4,725,216","216,755","4,599","1,424,560","1,424,179","1,364,533","59,646",381,"1,553,893","1,552,674","1,459,599","93,075","1,219","1,968,117","1,965,118","1,901,084","64,034","2,999"
Texas - Municipalities,"4,687,924","4,668,658","4,534,767","133,891","19,266","4,278,201","4,270,168","4,141,857","128,311","8,033","356,101","354,190","348,840","5,350","1,911","53,622","44,300","44,070",230,"9,322"
Utah - Total,"1,530,746","1,530,746","1,423,808","106,938",-,"670,624","670,624","643,604","27,020",-,"327,344","327,344","308,614","18,730",-,"532,778","532,778","471,590","61,188",-
Utah - State,"629,887","625,944","564,331","61,613","3,943","147,441","147,441","139,564","7,877",0,"168,078","164,135","150,501","13,634","3,943","314,368","314,368","274,266","40,102",0
"Utah - Local, total","906,242","904,802","859,477","45,325","1,440","523,416","523,183","504,040","19,143",233,"164,416","163,209","158,113","5,096","1,207","218,410","218,410","197,324","21,086",0
Utah - Counties,"495,235","495,235","460,275","34,960",0,"170,738","170,738","161,698","9,040",0,"106,154","106,154","101,320","4,834",0,"218,343","218,343","197,257","21,086",0
Utah - Municipalities,"431,754","409,567","399,202","10,365","22,187","373,041","352,445","342,342","10,103","20,596","58,646","57,055","56,793",262,"1,591",67,67,67,0,0
Vermont - Total,"390,213","390,213","377,839","12,374",-,"192,171","192,171","181,947","10,224",-,"64,398","64,398","63,287","1,111",-,"133,644","133,644","132,605","1,039",-
Vermont - State,"293,498","287,522","281,178","6,344","5,976","100,641","96,659","92,386","4,273","3,982","57,590","57,590","56,558","1,032",0,"135,267","133,273","132,234","1,039","1,994"
"Vermont - Local, total","102,905","102,691","96,661","6,030",214,"95,702","95,512","89,561","5,951",190,"6,832","6,808","6,729",79,24,371,371,371,0,0
Vermont - Counties,"19,279","19,279","17,444","1,835",0,"15,586","15,586","13,827","1,759",0,"3,433","3,433","3,357",76,0,260,260,260,0,0
Vermont - Municipalities,"35,676","35,585","35,219",366,91,"33,722","33,631","33,265",366,91,"1,843","1,843","1,843",0,0,111,111,111,0,0
Virginia - Total,"5,122,694","5,122,694","4,872,927","249,767",-,"2,083,381","2,083,381","1,947,795","135,586",-,"855,653","855,653","812,967","42,686",-,"2,183,660","2,183,660","2,112,165","71,495",-
Virginia - State,"2,750,656","1,928,763","1,877,397","51,366","821,893","537,402","319,905","292,741","27,164","217,497","535,111","417,990","413,251","4,739","117,121","1,678,143","1,190,868","1,171,405","19,463","487,275"
"Virginia - Local, total","3,194,946","3,193,931","2,995,530","198,401","1,015","1,763,483","1,763,476","1,655,054","108,422",7,"437,665","437,663","399,716","37,947",2,"993,798","992,792","940,760","52,032","1,006"
Virginia - Counties,"1,639,805","1,575,538","1,490,754","84,784","64,267","960,564","960,557","888,168","72,389",7,"254,272","254,270","244,970","9,300",2,"424,969","360,711","357,616","3,095","64,258"
Virginia - Municipalities,"1,365,507","1,338,718","1,241,225","97,493","26,789","804,554","802,919","766,886","36,033","1,635","184,664","183,393","154,746","28,647","1,271","376,289","352,406","319,593","32,813","23,883"
Washington - Total,"4,218,570","4,218,570","4,087,668","130,902",-,"1,753,045","1,753,045","1,716,072","36,973",-,"940,868","940,868","925,839","15,029",-,"1,524,657","1,524,657","1,445,757","78,900",-
Washington - State,"1,638,022","1,515,195","1,447,797","67,398","122,827","461,168","358,476","346,014","12,462","102,692","245,375","225,240","222,528","2,712","20,135","931,479","931,479","879,255","52,224",0
"Washington - Local, total","2,703,421","2,703,375","2,639,871","63,504",46,"1,394,615","1,394,569","1,370,058","24,511",46,"715,628","715,628","703,311","12,317",0,"593,178","593,178","566,502","26,676",0
Washington - Counties,"1,588,979","1,587,420","1,568,983","18,437","1,559","494,871","494,871","486,083","8,788",0,"557,664","557,622","554,300","3,322",42,"536,444","534,927","528,600","6,327","1,517"
Washington - Municipalities,"1,282,741","1,115,614","1,070,551","45,063","167,127","983,989","899,357","883,638","15,719","84,632","165,369","158,006","149,011","8,995","7,363","133,383","58,251","37,902","20,349","75,132"
West Virginia - Total,"928,844","928,844","897,295","31,549",-,"364,352","364,352","347,992","16,360",-,"230,717","230,717","227,170","3,547",-,"333,775","333,775","322,133","11,642",-
West Virginia - State,"537,884","532,341","506,622","25,719","5,543","81,483","81,483","70,624","10,859",0,"168,253","168,165","164,945","3,220",88,"288,148","282,693","271,053","11,640","5,455"
"West Virginia - Local, total","399,938","396,503","390,673","5,830","3,435","282,896","282,869","277,368","5,501",27,"62,552","62,552","62,225",327,0,"54,490","51,082","51,080",2,"3,408"
West Virginia - Counties,"260,646","257,240","254,567","2,673","3,406","151,376","151,376","149,032","2,344",0,"54,868","54,868","54,541",327,0,"54,402","50,996","50,994",2,"3,406"
West Virginia - Municipalities,"139,344","139,263","136,106","3,157",81,"131,572","131,493","128,336","3,157",79,"7,684","7,684","7,684",0,0,88,86,86,0,2
Wisconsin - Total,"3,881,840","3,881,840","3,758,079","123,761",-,"1,783,800","1,783,800","1,698,234","85,566",-,"610,020","610,020","608,429","1,591",-,"1,488,020","1,488,020","1,451,416","36,604",-
Wisconsin - State,"1,522,668","1,405,790","1,396,211","9,579","116,878","142,873","138,174","138,048",126,"4,699","319,558","289,941","288,402","1,539","29,617","1,060,237","977,675","969,761","7,914","82,562"
"Wisconsin - Local, total","2,476,196","2,476,050","2,361,868","114,182",146,"1,645,772","1,645,626","1,560,186","85,440",146,"320,079","320,079","320,027",52,0,"510,345","510,345","481,655","28,690",0
Wisconsin - Counties,"1,292,349","1,290,385","1,215,146","75,239","1,964","534,170","532,206","485,686","46,520","1,964","253,908","253,908","253,879",29,0,"504,271","504,271","475,581","28,690",0
Wisconsin - Municipalities,"1,150,766","1,146,130","1,108,581","37,549","4,636","1,085,817","1,081,181","1,043,632","37,549","4,636","58,878","58,878","58,878",0,0,"6,071","6,071","6,071",0,0
Wyoming - Total,"556,813","556,813","535,395","21,418",-,"211,859","211,859","198,012","13,847",-,"129,326","129,326","127,138","2,188",-,"215,628","215,628","210,245","5,383",-
Wyoming - State,"274,862","271,038","270,067",971,"3,824","39,708","39,708","39,278",430,0,"87,521","84,589","84,449",140,"2,932","147,633","146,741","146,340",401,892
"Wyoming - Local, total","285,775","285,775","265,328","20,447",0,"172,151","172,151","158,734","13,417",0,"44,737","44,737","42,689","2,048",0,"68,887","68,887","63,905","4,982",0
Wyoming - Counties,"175,874","175,874","162,263","13,611",0,"73,153","73,153","66,518","6,635",0,"35,216","35,216","33,222","1,994",0,"67,505","67,505","62,523","4,982",0
Wyoming - Municipalities,"108,823","108,823","101,993","6,830",0,"98,991","98,991","92,215","6,776",0,"9,521","9,521","9,467",54,0,311,311,311,0,0
"Notes: a/For each state and the United States summary, the expenditure figures shown on the ""Local, total"" lines and the combined state-local total lines (opposite each state's name) exclude duplicative intergovernmental transactions.  Thus, the ""Local, total"" lines include intergovernmental payments only to the state government and the combined state-local total lines exclude all intergovernmental payments.",,,,,,,,,,,,,,,,,,,,
